Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Mar 4, 2024 12:00 AM to Sun, Mar 10, 2024 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,1,1,0,2
7:00AM - 7:59AM,0,1,0,0,0,0,0,1
8:00AM - 8:59AM,0,2,1,0,0,0,0,3
9:00AM - 9:59AM,1,1,1,1,1,0,1,6
10:00AM - 10:59AM,2,1,0,1,0,1,1,6
11:00AM - 11:59AM,4,3,0,2,1,2,0,12
12:00PM - 12:59PM,2,1,2,2,3,2,1,13
1:00PM - 1:59PM,0,1,1,0,2,0,1,5
2:00PM - 2:59PM,2,0,2,0,0,0,3,7
3:00PM - 3:59PM,1,0,4,0,0,2,0,7
4:00PM - 4:59PM,3,1,1,1,2,1,0,9
5:00PM - 5:59PM,0,1,2,2,4,2,1,12
6:00PM - 6:59PM,1,1,1,3,0,1,2,9
7:00PM - 7:59PM,1,0,0,1,1,0,0,3
8:00PM - 8:59PM,0,1,0,1,0,0,0,2
Membership Totals:,17,14,15,14,15,12,10,97
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,8,4,6,6,1,0,25
7:00AM - 7:59AM,0,1,0,1,0,0,0,2
8:00AM - 8:59AM,0,0,5,2,2,2,0,11
9:00AM - 9:59AM,2,5,2,1,2,2,4,18
10:00AM - 10:59AM,1,2,3,3,1,2,2,14
11:00AM - 11:59AM,2,5,0,1,2,4,1,15
12:00PM - 12:59PM,2,0,1,1,4,0,0,8
1:00PM - 1:59PM,3,2,0,2,1,0,2,10
2:00PM - 2:59PM,1,0,1,2,1,2,1,8
3:00PM - 3:59PM,1,0,2,1,1,1,3,9
4:00PM - 4:59PM,1,4,7,5,8,2,0,27
5:00PM - 5:59PM,4,5,4,4,3,6,0,26
6:00PM - 6:59PM,0,4,6,4,1,5,1,21
7:00PM - 7:59PM,2,3,2,2,0,1,1,11
8:00PM - 8:59PM,0,0,1,2,1,0,0,4
9:00PM - 9:59PM,0,0,2,0,1,0,0,3
Membership Totals:,19,39,40,37,34,28,15,212
Membership Type: Bushnell ,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,1,0,0,1
7:00AM - 7:59AM,0,0,1,1,0,1,0,3
8:00AM - 8:59AM,0,1,0,0,0,0,0,1
6:00PM - 6:59PM,0,1,0,0,0,1,1,3
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,2,1,1,2,2,1,9
Membership Type: Club Sports - Kendo - Limited Hours,,,,,,,,
3:00PM - 3:59PM,0,1,0,0,0,0,0,1
4:00PM - 4:59PM,0,0,0,0,0,1,0,1
6:00PM - 6:59PM,0,0,0,0,0,1,0,1
7:00PM - 7:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,1,1,0,0,2,0,4
