Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Apr 1, 2024 12:00 AM to Sun, Apr 7, 2024 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,1,1,1,0,3
7:00AM - 7:59AM,0,0,0,0,1,0,0,1
8:00AM - 8:59AM,0,0,0,0,0,3,0,3
9:00AM - 9:59AM,2,0,1,1,0,1,0,5
10:00AM - 10:59AM,3,0,0,0,0,2,3,8
11:00AM - 11:59AM,2,3,0,2,2,2,2,13
12:00PM - 12:59PM,2,2,1,2,0,3,3,13
1:00PM - 1:59PM,0,0,0,0,2,2,1,5
2:00PM - 2:59PM,0,0,0,1,1,0,0,2
3:00PM - 3:59PM,2,2,0,1,2,1,0,8
4:00PM - 4:59PM,2,2,0,1,2,2,3,12
5:00PM - 5:59PM,0,1,2,1,3,2,1,10
6:00PM - 6:59PM,0,1,4,3,3,3,1,15
8:00PM - 8:59PM,0,0,0,0,0,0,1,1
9:00PM - 9:59PM,0,1,0,0,0,0,0,1
Membership Totals:,13,12,8,13,17,22,15,100
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,6,7,4,4,3,0,24
7:00AM - 7:59AM,0,1,3,0,2,0,0,6
8:00AM - 8:59AM,0,2,4,4,3,0,0,13
9:00AM - 9:59AM,2,4,1,2,1,1,5,16
10:00AM - 10:59AM,4,5,2,3,1,1,3,19
11:00AM - 11:59AM,4,2,2,1,2,2,1,14
12:00PM - 12:59PM,4,1,1,0,0,3,3,12
1:00PM - 1:59PM,2,3,1,2,3,2,2,15
2:00PM - 2:59PM,1,0,3,1,4,0,4,13
3:00PM - 3:59PM,0,3,2,4,1,1,2,13
4:00PM - 4:59PM,1,7,5,3,5,4,0,25
5:00PM - 5:59PM,0,4,3,7,4,3,0,21
6:00PM - 6:59PM,1,2,0,4,3,2,2,14
7:00PM - 7:59PM,1,2,1,1,0,3,0,8
8:00PM - 8:59PM,0,0,2,0,0,1,0,3
9:00PM - 9:59PM,0,2,2,1,1,0,0,6
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,20,44,39,37,35,26,22,223
Membership Type: Bushnell ,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,0,1,0,1
10:00AM - 10:59AM,1,0,0,0,0,0,1,2
12:00PM - 12:59PM,0,0,0,0,0,0,1,1
3:00PM - 3:59PM,1,0,0,1,0,0,0,2
4:00PM - 4:59PM,1,0,0,0,1,1,0,3
5:00PM - 5:59PM,0,1,0,1,0,0,0,2
6:00PM - 6:59PM,0,1,0,0,2,0,0,3
7:00PM - 7:59PM,0,1,0,0,0,0,0,1
Membership Totals:,3,3,0,2,3,2,2,15
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,1,0,0,0,0,1
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,1,0,1,0,0,2
Membership Type: Club Sports - Kendo - Limited Hours,,,,,,,,
3:00PM - 3:59PM,0,1,0,0,0,0,0,1
4:00PM - 4:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,1,0,0,0,1,0,2
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,1,0,0,0,0,2
7:00PM - 7:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,1,1,1,0,0,0,3
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,0,1,0,1,0,0,2
8:00PM - 8:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,1,0,1,0,0,3
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,2,0,2,2,0,0,6
Membership Totals:,0,2,0,2,2,0,0,6
Membership Type: Community Membership,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,3,3,5,3,2,0,16
7:00AM - 7:59AM,0,0,1,0,2,0,0,3
8:00AM - 8:59AM,0,0,0,1,3,1,0,5
9:00AM - 9:59AM,3,1,3,2,2,2,0,13
10:00AM - 10:59AM,1,3,3,4,4,4,2,21
11:00AM - 11:59AM,0,4,4,3,2,1,4,18
12:00PM - 12:59PM,3,1,4,2,2,2,4,18
1:00PM - 1:59PM,2,1,0,0,1,2,2,8
2:00PM - 2:59PM,1,3,1,3,1,6,3,18
3:00PM - 3:59PM,2,3,7,2,2,6,2,24
4:00PM - 4:59PM,1,3,2,5,5,2,1,19
5:00PM - 5:59PM,2,3,3,3,3,3,1,18
6:00PM - 6:59PM,1,1,3,3,0,3,0,11
7:00PM - 7:59PM,0,3,1,2,1,0,0,7
8:00PM - 8:59PM,1,1,1,1,0,0,0,4
9:00PM - 9:59PM,0,1,0,3,1,0,0,5
Membership Totals:,17,31,36,39,32,35,19,209
Membership Type: Courtesy,,,,,,,,
7:00AM - 7:59AM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,1,0,0,0,1
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,1,0,0,0,7,0,8
6:00AM - 6:59AM,0,164,130,107,100,58,0,559
7:00AM - 7:59AM,0,194,217,253,166,89,0,919
8:00AM - 8:59AM,0,267,309,320,244,114,0,1254
9:00AM - 9:59AM,133,344,387,341,356,230,175,1966
10:00AM - 10:59AM,141,296,325,306,329,271,142,1810
11:00AM - 11:59AM,160,341,427,324,425,285,197,2159
12:00PM - 12:59PM,174,301,286,289,287,244,218,1799
1:00PM - 1:59PM,214,373,436,384,438,245,284,2374
2:00PM - 2:59PM,213,344,326,352,374,266,230,2105
3:00PM - 3:59PM,216,390,393,384,444,302,212,2341
4:00PM - 4:59PM,215,375,391,383,399,360,184,2307
5:00PM - 5:59PM,222,434,455,477,451,244,149,2432
6:00PM - 6:59PM,183,368,412,444,287,187,133,2014
7:00PM - 7:59PM,180,351,326,309,233,156,101,1656
8:00PM - 8:59PM,74,254,244,239,198,43,31,1083
9:00PM - 9:59PM,0,130,125,122,115,0,0,492
10:00PM - 10:59PM,0,25,25,13,17,0,0,80
Membership Totals:,2125,4952,5214,5047,4863,3101,2056,27358
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,1,0,0,0,2,0,3
7:00AM - 7:59AM,0,0,1,0,1,0,0,2
8:00AM - 8:59AM,0,1,1,1,0,1,0,4
9:00AM - 9:59AM,2,1,1,1,0,2,1,8
10:00AM - 10:59AM,1,1,0,1,0,3,2,8
11:00AM - 11:59AM,1,0,2,1,1,2,1,8
12:00PM - 12:59PM,1,0,0,1,1,2,1,6
1:00PM - 1:59PM,0,1,0,0,3,3,0,7
2:00PM - 2:59PM,0,3,1,1,1,2,0,8
3:00PM - 3:59PM,0,0,0,0,0,0,1,1
4:00PM - 4:59PM,0,2,1,3,1,2,0,9
5:00PM - 5:59PM,1,2,3,0,3,0,0,9
6:00PM - 6:59PM,1,3,2,1,3,2,1,13
7:00PM - 7:59PM,1,2,0,1,1,0,2,7
8:00PM - 8:59PM,0,0,1,0,0,1,0,2
9:00PM - 9:59PM,0,1,0,1,0,0,0,2
Membership Totals:,8,18,13,12,15,22,9,97
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,10,6,3,2,4,0,25
7:00AM - 7:59AM,0,8,7,11,5,7,0,38
8:00AM - 8:59AM,0,3,3,3,3,2,0,14
9:00AM - 9:59AM,7,5,7,3,4,6,6,38
10:00AM - 10:59AM,5,9,3,8,5,6,4,40
11:00AM - 11:59AM,4,11,14,15,15,10,4,73
12:00PM - 12:59PM,6,12,13,8,10,10,3,62
1:00PM - 1:59PM,2,4,5,4,3,2,5,25
2:00PM - 2:59PM,4,3,1,2,2,2,2,16
3:00PM - 3:59PM,1,7,8,2,2,4,2,26
4:00PM - 4:59PM,3,8,9,7,9,8,3,47
5:00PM - 5:59PM,2,9,19,16,15,7,1,69
6:00PM - 6:59PM,3,7,7,2,6,3,0,28
7:00PM - 7:59PM,1,5,1,4,1,2,1,15
8:00PM - 8:59PM,0,1,0,0,2,0,1,4
9:00PM - 9:59PM,0,3,1,1,1,0,0,6
Membership Totals:,38,105,104,89,85,73,32,526
Membership Type: PE & Rec Staff,,,,,,,,
7:00AM - 7:59AM,0,0,0,1,0,0,0,1
9:00AM - 9:59AM,0,0,1,1,0,1,0,3
10:00AM - 10:59AM,1,1,0,1,2,2,0,7
11:00AM - 11:59AM,0,1,0,2,2,0,0,5
2:00PM - 2:59PM,0,1,0,1,0,0,0,2
4:00PM - 4:59PM,0,0,1,0,0,0,0,1
7:00PM - 7:59PM,0,0,0,0,0,1,0,1
Membership Totals:,1,3,2,6,4,4,0,20
Membership Type: Student Off Term,,,,,,,,
6:00AM - 6:59AM,0,0,2,0,1,0,0,3
7:00AM - 7:59AM,0,0,0,1,1,0,0,2
8:00AM - 8:59AM,0,0,1,0,2,1,0,4
9:00AM - 9:59AM,1,0,2,2,1,0,0,6
