Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Sep 24, 2018 12:00 AM to Sun, Sep 30, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,1,0,0,1,0,2
7:00AM - 7:59AM,0,0,0,0,1,1,0,2
10:00AM - 10:59AM,0,1,0,0,0,0,1,2
11:00AM - 11:59AM,1,3,0,0,0,1,0,5
12:00PM - 12:59PM,1,2,0,0,0,1,0,4
1:00PM - 1:59PM,0,0,1,1,0,0,0,2
2:00PM - 2:59PM,1,0,1,2,3,1,0,8
3:00PM - 3:59PM,1,0,1,1,0,1,1,5
4:00PM - 4:59PM,0,0,2,2,1,0,1,6
5:00PM - 5:59PM,0,4,2,3,2,3,0,14
6:00PM - 6:59PM,1,1,0,1,0,0,0,3
7:00PM - 7:59PM,0,0,0,0,0,0,1,1
8:00PM - 8:59PM,0,0,1,0,0,0,0,1
Membership Totals:,5,11,9,10,7,9,4,55
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,4,4,1,4,2,0,15
7:00AM - 7:59AM,0,1,1,1,1,2,0,6
8:00AM - 8:59AM,0,0,3,0,3,1,0,7
9:00AM - 9:59AM,0,1,0,0,2,1,0,4
10:00AM - 10:59AM,2,4,1,2,0,0,0,9
11:00AM - 11:59AM,1,4,3,3,1,5,1,18
12:00PM - 12:59PM,1,5,4,2,1,4,3,20
1:00PM - 1:59PM,3,1,3,1,0,1,0,9
2:00PM - 2:59PM,0,3,2,2,0,1,1,9
3:00PM - 3:59PM,4,4,5,5,7,5,0,30
4:00PM - 4:59PM,1,1,4,4,2,3,4,19
5:00PM - 5:59PM,2,7,4,10,6,4,1,34
6:00PM - 6:59PM,3,4,1,4,4,4,3,23
7:00PM - 7:59PM,1,2,2,7,2,2,1,17
8:00PM - 8:59PM,0,0,1,0,0,0,3,4
9:00PM - 9:59PM,0,0,0,2,0,0,0,2
10:00PM - 10:59PM,0,1,0,0,0,0,1,2
Membership Totals:,18,42,38,44,33,35,18,228
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,1,2,1,0,4
7:00AM - 7:59AM,0,2,0,0,3,4,0,9
8:00AM - 8:59AM,0,1,2,2,6,2,0,13
9:00AM - 9:59AM,0,4,0,2,1,1,0,8
10:00AM - 10:59AM,0,0,2,1,1,1,2,7
11:00AM - 11:59AM,3,2,1,1,1,2,0,10
12:00PM - 12:59PM,1,2,0,0,0,3,4,10
1:00PM - 1:59PM,1,1,1,3,2,0,2,10
2:00PM - 2:59PM,9,3,4,3,3,1,2,25
3:00PM - 3:59PM,1,1,2,3,5,4,3,19
4:00PM - 4:59PM,4,3,3,3,1,2,3,19
5:00PM - 5:59PM,1,5,4,4,0,5,2,21
6:00PM - 6:59PM,1,4,1,3,0,2,1,12
