Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Dec 17, 2018 12:00 AM to Sun, Dec 23, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
9:00AM - 9:59AM,0,0,0,1,0,0,0,1
10:00AM - 10:59AM,0,0,0,0,1,1,0,2
11:00AM - 11:59AM,0,1,0,1,1,3,0,6
12:00PM - 12:59PM,0,0,0,2,1,1,0,4
1:00PM - 1:59PM,0,0,4,1,0,1,0,6
2:00PM - 2:59PM,0,0,3,1,1,2,0,7
3:00PM - 3:59PM,0,3,4,0,2,0,0,9
4:00PM - 4:59PM,0,1,3,1,1,0,0,6
5:00PM - 5:59PM,0,2,1,2,3,2,0,10
6:00PM - 6:59PM,0,1,0,1,2,5,0,9
7:00PM - 7:59PM,0,1,0,0,1,0,0,2
Membership Totals:,0,9,15,10,13,15,0,62
Membership Type: Alumni Members,,,,,,,,
10:00AM - 10:59AM,0,2,1,3,2,7,0,15
11:00AM - 11:59AM,0,2,1,2,1,5,0,11
12:00PM - 12:59PM,0,3,4,2,0,4,0,13
1:00PM - 1:59PM,0,3,2,1,1,1,0,8
2:00PM - 2:59PM,0,2,3,2,6,1,0,14
3:00PM - 3:59PM,0,4,4,2,4,2,0,16
4:00PM - 4:59PM,0,7,6,6,3,4,0,26
5:00PM - 5:59PM,0,11,8,4,10,10,0,43
6:00PM - 6:59PM,0,7,4,4,5,5,0,25
7:00PM - 7:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,41,34,26,32,39,0,172
Membership Type: Community Membership,,,,,,,,
10:00AM - 10:59AM,0,7,5,6,5,7,0,30
11:00AM - 11:59AM,0,3,6,2,1,3,0,15
12:00PM - 12:59PM,0,6,1,4,2,2,0,15
1:00PM - 1:59PM,0,1,2,1,1,4,0,9
2:00PM - 2:59PM,0,4,4,4,4,3,0,19
3:00PM - 3:59PM,0,3,3,2,0,4,0,12
4:00PM - 4:59PM,0,5,2,4,8,3,0,22
5:00PM - 5:59PM,0,10,3,11,5,5,0,34
6:00PM - 6:59PM,0,6,3,2,7,2,0,20
7:00PM - 7:59PM,0,3,2,0,0,0,0,5
Membership Totals:,0,48,31,36,33,33,0,181
Membership Type: Current Student,,,,,,,,
9:00AM - 9:59AM,0,0,3,2,0,0,0,5
10:00AM - 10:59AM,0,41,36,28,22,24,0,151
11:00AM - 11:59AM,0,43,35,26,18,23,0,145
12:00PM - 12:59PM,0,48,35,31,28,23,0,165
1:00PM - 1:59PM,0,28,32,18,23,21,0,122
2:00PM - 2:59PM,0,50,34,36,30,27,0,177
3:00PM - 3:59PM,0,46,36,30,19,29,0,160
4:00PM - 4:59PM,0,48,42,44,38,39,0,211
5:00PM - 5:59PM,0,66,58,48,51,40,0,263
6:00PM - 6:59PM,0,56,46,59,45,32,0,238
