Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Nov 26, 2018 12:00 AM to Sun, Dec 2, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,1,1,0,0,2
7:00AM - 7:59AM,0,1,1,0,0,3,0,5
8:00AM - 8:59AM,0,0,1,0,0,1,0,2
9:00AM - 9:59AM,0,0,1,0,0,1,0,2
10:00AM - 10:59AM,0,1,0,0,0,0,2,3
11:00AM - 11:59AM,0,2,0,2,3,1,1,9
12:00PM - 12:59PM,0,0,4,2,1,0,0,7
1:00PM - 1:59PM,0,0,2,1,0,0,1,4
2:00PM - 2:59PM,0,0,2,0,2,2,2,8
3:00PM - 3:59PM,0,1,0,0,2,1,0,4
4:00PM - 4:59PM,1,2,1,4,1,0,0,9
5:00PM - 5:59PM,0,1,4,1,0,2,2,10
6:00PM - 6:59PM,2,0,2,0,1,4,1,10
7:00PM - 7:59PM,0,0,1,0,1,1,0,3
8:00PM - 8:59PM,0,0,0,0,0,0,1,1
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,3,8,19,11,13,16,10,80
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,5,5,5,2,1,0,18
7:00AM - 7:59AM,0,4,3,2,2,0,0,11
8:00AM - 8:59AM,0,1,0,2,1,3,0,7
9:00AM - 9:59AM,0,0,4,3,2,3,0,12
10:00AM - 10:59AM,6,1,2,2,1,4,5,21
11:00AM - 11:59AM,2,4,3,8,2,3,0,22
12:00PM - 12:59PM,0,2,1,2,3,2,4,14
1:00PM - 1:59PM,1,2,2,3,3,1,1,13
2:00PM - 2:59PM,4,1,1,1,2,1,4,14
3:00PM - 3:59PM,0,7,3,5,3,4,1,23
4:00PM - 4:59PM,3,3,1,2,4,3,1,17
5:00PM - 5:59PM,2,9,9,2,5,2,6,35
6:00PM - 6:59PM,4,6,7,3,6,2,2,30
7:00PM - 7:59PM,2,3,3,5,1,1,0,15
8:00PM - 8:59PM,1,1,2,1,2,0,0,7
9:00PM - 9:59PM,0,1,0,1,1,1,0,4
10:00PM - 10:59PM,0,1,2,1,0,0,4,8
Membership Totals:,25,51,48,48,40,31,28,271
Membership Type: Class MW,,,,,,,,
12:00PM - 12:59PM,0,0,0,1,0,0,0,1
1:00PM - 1:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,1,0,0,0,2
Membership Type: Club Sport Fencing - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,2,0,1,0,0,0,3
7:00PM - 7:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,3,0,1,0,0,0,4
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,0,0,0,0,1
