Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jun 19, 2023 12:00 AM to Sun, Jun 25, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
12:00PM - 12:59PM,0,0,8,7,8,5,0,28
1:00PM - 1:59PM,0,0,2,2,0,5,0,9
2:00PM - 2:59PM,0,0,1,2,1,2,0,6
3:00PM - 3:59PM,0,0,0,3,0,4,0,7
4:00PM - 4:59PM,0,0,1,2,0,3,0,6
5:00PM - 5:59PM,0,0,3,3,4,1,0,11
6:00PM - 6:59PM,0,0,2,2,2,0,0,6
Membership Totals:,0,0,17,21,15,20,0,73
Membership Type: Alumni Members,,,,,,,,
12:00PM - 12:59PM,0,0,2,4,4,4,0,14
1:00PM - 1:59PM,0,0,1,0,1,2,0,4
2:00PM - 2:59PM,0,0,0,2,1,1,0,4
3:00PM - 3:59PM,0,0,1,0,2,2,0,5
4:00PM - 4:59PM,0,0,1,2,0,2,0,5
5:00PM - 5:59PM,0,0,1,1,5,0,0,7
6:00PM - 6:59PM,0,0,3,4,4,0,0,11
7:00PM - 7:59PM,0,0,0,2,2,0,0,4
Membership Totals:,0,0,9,15,19,11,0,54
Membership Type: Community Membership,,,,,,,,
12:00PM - 12:59PM,0,0,4,6,10,9,0,29
1:00PM - 1:59PM,0,0,4,1,1,1,0,7
2:00PM - 2:59PM,0,0,2,1,3,2,0,8
3:00PM - 3:59PM,0,0,3,2,2,2,0,9
4:00PM - 4:59PM,0,0,1,3,2,2,0,8
5:00PM - 5:59PM,0,0,1,2,1,1,0,5
6:00PM - 6:59PM,0,0,2,1,2,0,0,5
7:00PM - 7:59PM,0,0,1,1,1,0,0,3
Membership Totals:,0,0,18,17,22,17,0,74
Membership Type: Current Student,,,,,,,,
12:00PM - 12:59PM,0,0,24,34,36,44,0,138
1:00PM - 1:59PM,0,0,9,13,12,16,0,50
2:00PM - 2:59PM,0,0,11,7,13,11,0,42
3:00PM - 3:59PM,0,0,6,12,9,17,0,44
4:00PM - 4:59PM,0,0,17,24,15,28,0,84
5:00PM - 5:59PM,0,0,23,26,20,13,0,82
6:00PM - 6:59PM,0,0,16,19,16,0,0,51
7:00PM - 7:59PM,0,0,1,5,3,0,0,9
Membership Totals:,0,0,107,140,124,129,0,500
Membership Type: Dependent/Spouse,,,,,,,,
12:00PM - 12:59PM,0,0,0,2,1,5,0,8
1:00PM - 1:59PM,0,0,1,0,0,0,0,1
2:00PM - 2:59PM,0,0,1,0,0,0,0,1
3:00PM - 3:59PM,0,0,1,1,2,0,0,4
4:00PM - 4:59PM,0,0,2,0,2,1,0,5
6:00PM - 6:59PM,0,0,1,1,1,0,0,3
7:00PM - 7:59PM,0,0,2,0,1,0,0,3
Membership Totals:,0,0,8,4,7,6,0,25
Membership Type: Faculty/Staff,,,,,,,,
12:00PM - 12:59PM,0,0,20,18,16,15,0,69
1:00PM - 1:59PM,0,0,3,6,9,5,0,23
2:00PM - 2:59PM,0,0,3,4,3,6,0,16
3:00PM - 3:59PM,0,0,3,4,4,6,0,17
4:00PM - 4:59PM,0,0,5,6,6,2,0,19
5:00PM - 5:59PM,0,0,5,10,5,6,0,26
6:00PM - 6:59PM,0,0,5,4,5,0,0,14
7:00PM - 7:59PM,0,0,2,0,1,0,0,3
Membership Totals:,0,0,46,52,49,40,0,187
Membership Type: PE & Rec Staff,,,,,,,,
1:00PM - 1:59PM,0,0,0,1,0,1,0,2
2:00PM - 2:59PM,0,0,1,0,1,0,0,2
4:00PM - 4:59PM,0,0,0,5,3,4,0,12
5:00PM - 5:59PM,0,0,2,1,4,0,0,7
6:00PM - 6:59PM,0,0,0,2,1,0,0,3
Membership Totals:,0,0,3,9,9,5,0,26
Membership Type: Student Off Term,,,,,,,,
12:00PM - 12:59PM,0,0,15,21,19,30,0,85
1:00PM - 1:59PM,0,0,9,10,13,13,0,45
2:00PM - 2:59PM,0,0,5,6,11,15,0,37
3:00PM - 3:59PM,0,0,4,9,13,13,0,39
4:00PM - 4:59PM,0,0,11,15,24,22,0,72
5:00PM - 5:59PM,0,0,14,12,11,12,0,49
6:00PM - 6:59PM,0,0,11,11,9,0,0,31
7:00PM - 7:59PM,0,0,2,1,4,0,0,7
Membership Totals:,0,0,71,85,104,105,0,365
Totals:,0,0,279,343,349,333,0,1304
"Mon, Feb 10 2025 10:49A",,,,,,,,Page: 1/1
