Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jan 30, 2023 12:00 AM to Sun, Feb 5, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,1,2,1,0,0,6
7:00AM - 7:59AM,0,0,0,0,2,0,0,2
8:00AM - 8:59AM,0,1,1,0,1,2,0,5
9:00AM - 9:59AM,2,2,2,4,0,1,1,12
10:00AM - 10:59AM,4,0,0,2,0,0,3,9
11:00AM - 11:59AM,3,3,0,2,1,3,1,13
12:00PM - 12:59PM,1,0,2,1,1,4,3,12
2:00PM - 2:59PM,1,2,1,0,0,1,2,7
3:00PM - 3:59PM,1,1,0,1,0,0,2,5
4:00PM - 4:59PM,4,0,4,0,2,2,3,15
5:00PM - 5:59PM,0,1,3,2,2,1,0,9
6:00PM - 6:59PM,1,2,2,0,1,2,1,9
7:00PM - 7:59PM,1,0,2,0,0,0,1,4
8:00PM - 8:59PM,0,1,0,0,1,0,0,2
9:00PM - 9:59PM,0,0,1,0,1,0,0,2
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,18,15,19,14,14,16,17,113
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,5,4,6,4,3,0,22
7:00AM - 7:59AM,0,0,1,0,0,1,0,2
8:00AM - 8:59AM,0,0,0,0,0,1,0,1
9:00AM - 9:59AM,1,1,2,3,0,3,4,14
10:00AM - 10:59AM,4,2,2,3,0,1,1,13
11:00AM - 11:59AM,2,2,3,4,1,3,1,16
12:00PM - 12:59PM,3,3,3,1,3,2,2,17
1:00PM - 1:59PM,2,0,2,0,1,1,1,7
2:00PM - 2:59PM,1,3,3,2,3,3,1,16
3:00PM - 3:59PM,1,0,4,2,3,3,4,17
4:00PM - 4:59PM,1,5,5,4,9,2,3,29
5:00PM - 5:59PM,7,1,1,1,6,5,1,22
6:00PM - 6:59PM,0,6,5,2,3,1,0,17
7:00PM - 7:59PM,0,1,0,3,2,4,2,12
8:00PM - 8:59PM,0,4,1,2,1,0,0,8
9:00PM - 9:59PM,0,1,1,1,1,0,0,4
Membership Totals:,22,34,37,34,37,33,20,217
Membership Type: Bushnell ,,,,,,,,
11:00AM - 11:59AM,0,0,0,0,1,1,0,2
1:00PM - 1:59PM,0,1,0,0,0,0,0,1
2:00PM - 2:59PM,0,0,1,1,1,0,0,3
3:00PM - 3:59PM,1,0,0,0,0,0,0,1
4:00PM - 4:59PM,1,0,0,0,0,0,1,2
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
6:00PM - 6:59PM,0,0,1,0,1,0,0,2
7:00PM - 7:59PM,1,0,0,0,0,0,0,1
9:00PM - 9:59PM,0,1,0,0,0,0,0,1
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,3,2,2,1,4,2,1,15
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,1,0,2,0,0,3
Membership Totals:,0,0,1,0,2,0,0,3
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,1,0,1,0,0,3
Membership Totals:,0,1,1,0,1,0,0,3
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,1,1,0,1,0,0,3
Membership Totals:,0,1,1,0,1,0,0,3
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,1,0,0,0,0,0,1
5:00PM - 5:59PM,0,0,0,1,1,0,0,2
Membership Totals:,0,1,0,1,1,0,0,3
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,4,2,3,3,0,0,12
7:00AM - 7:59AM,0,1,1,1,1,2,0,6
8:00AM - 8:59AM,0,2,2,2,2,1,0,9
9:00AM - 9:59AM,2,1,4,1,0,3,3,14
10:00AM - 10:59AM,5,5,7,1,4,5,0,27
11:00AM - 11:59AM,3,4,1,3,2,3,3,19
12:00PM - 12:59PM,1,0,1,0,0,0,3,5
1:00PM - 1:59PM,2,2,1,3,2,0,1,11
2:00PM - 2:59PM,3,3,3,5,1,3,3,21
3:00PM - 3:59PM,1,1,2,2,3,2,0,11
4:00PM - 4:59PM,4,3,1,4,6,4,1,23
5:00PM - 5:59PM,1,3,1,2,4,2,3,16
6:00PM - 6:59PM,0,4,1,6,5,3,3,22
7:00PM - 7:59PM,1,5,3,2,3,2,1,17
8:00PM - 8:59PM,0,2,2,5,3,0,0,12
9:00PM - 9:59PM,0,1,1,0,1,0,0,3
Membership Totals:,23,41,33,40,40,30,21,228
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,0,0,1,1,1,0,3
6:00AM - 6:59AM,0,158,133,140,115,90,0,636
7:00AM - 7:59AM,0,147,145,196,134,78,0,700
8:00AM - 8:59AM,0,234,257,234,192,125,0,1042
9:00AM - 9:59AM,127,278,283,257,281,130,190,1546
10:00AM - 10:59AM,112,230,283,260,289,192,146,1512
11:00AM - 11:59AM,144,310,293,313,286,240,143,1729
12:00PM - 12:59PM,196,271,227,293,212,274,186,1659
1:00PM - 1:59PM,230,285,334,282,338,259,216,1944
2:00PM - 2:59PM,257,261,328,231,280,304,300,1961
3:00PM - 3:59PM,270,351,391,353,337,370,253,2325
4:00PM - 4:59PM,247,366,431,367,357,366,196,2330
5:00PM - 5:59PM,240,436,555,512,395,261,134,2533
6:00PM - 6:59PM,222,472,476,482,423,177,136,2388
7:00PM - 7:59PM,143,402,363,319,320,118,97,1762
8:00PM - 8:59PM,28,368,265,362,251,28,27,1329
9:00PM - 9:59PM,0,196,170,161,159,0,0,686
10:00PM - 10:59PM,0,53,21,71,25,0,0,170
Membership Totals:,2216,4818,4955,4834,4395,3013,2024,26255
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,2,1,3,1,1,0,8
7:00AM - 7:59AM,0,1,0,0,0,0,0,1
8:00AM - 8:59AM,0,0,2,0,1,1,0,4
9:00AM - 9:59AM,1,1,1,2,1,0,3,9
10:00AM - 10:59AM,2,2,2,0,1,1,1,9
11:00AM - 11:59AM,0,2,0,3,0,4,1,10
12:00PM - 12:59PM,0,0,2,1,1,0,0,4
1:00PM - 1:59PM,0,1,0,0,1,0,0,2
2:00PM - 2:59PM,0,1,0,1,0,0,1,3
3:00PM - 3:59PM,1,0,0,2,2,2,0,7
4:00PM - 4:59PM,0,1,0,1,1,1,0,4
5:00PM - 5:59PM,1,4,3,0,2,1,1,12
6:00PM - 6:59PM,0,2,5,1,2,0,1,11
7:00PM - 7:59PM,0,1,3,1,0,0,0,5
8:00PM - 8:59PM,0,1,0,0,0,0,0,1
9:00PM - 9:59PM,0,0,1,1,0,0,0,2
Membership Totals:,5,19,20,16,13,11,8,92
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,11,9,10,6,5,0,41
7:00AM - 7:59AM,0,5,7,3,5,2,0,22
8:00AM - 8:59AM,0,2,2,2,2,2,0,10
9:00AM - 9:59AM,7,2,1,4,3,3,5,25
10:00AM - 10:59AM,4,7,8,5,8,8,4,44
11:00AM - 11:59AM,2,11,16,11,7,14,7,68
12:00PM - 12:59PM,6,23,16,11,15,7,7,85
1:00PM - 1:59PM,4,4,7,7,2,8,3,35
2:00PM - 2:59PM,4,4,3,4,5,0,5,25
3:00PM - 3:59PM,1,4,4,3,3,3,4,22
4:00PM - 4:59PM,3,6,13,4,11,5,1,43
5:00PM - 5:59PM,4,13,16,8,22,8,4,75
6:00PM - 6:59PM,2,4,4,3,4,2,1,20
7:00PM - 7:59PM,0,1,0,3,3,1,3,11
8:00PM - 8:59PM,1,0,0,0,2,0,1,4
9:00PM - 9:59PM,0,1,2,0,0,0,0,3
Membership Totals:,38,98,108,78,98,68,45,533
Membership Type: PE & Rec Staff,,,,,,,,
9:00AM - 9:59AM,0,0,0,0,0,0,1,1
10:00AM - 10:59AM,0,1,0,0,0,2,0,3
11:00AM - 11:59AM,0,0,0,0,1,0,0,1
12:00PM - 12:59PM,0,0,0,0,0,1,0,1
1:00PM - 1:59PM,0,0,0,0,1,0,0,1
2:00PM - 2:59PM,0,1,1,0,0,0,1,3
3:00PM - 3:59PM,0,0,1,0,1,1,0,3
4:00PM - 4:59PM,1,0,0,0,0,0,0,1
7:00PM - 7:59PM,0,0,0,0,0,1,0,1
Membership Totals:,1,2,2,0,3,5,2,15
Membership Type: Student Off Term,,,,,,,,
7:00AM - 7:59AM,0,1,2,0,0,0,0,3
8:00AM - 8:59AM,0,2,1,3,0,0,0,6
9:00AM - 9:59AM,0,0,0,1,2,0,0,3
10:00AM - 10:59AM,0,0,3,1,2,0,0,6
11:00AM - 11:59AM,0,2,3,3,1,3,1,13
12:00PM - 12:59PM,0,1,1,0,0,3,1,6
1:00PM - 1:59PM,2,1,0,1,1,2,3,10
2:00PM - 2:59PM,2,3,1,2,1,3,3,15
3:00PM - 3:59PM,1,1,1,2,1,3,0,9
4:00PM - 4:59PM,3,1,1,1,4,1,3,14
5:00PM - 5:59PM,0,2,3,1,1,1,1,9
6:00PM - 6:59PM,2,2,1,2,1,2,2,12
7:00PM - 7:59PM,1,3,2,0,3,1,0,10
8:00PM - 8:59PM,1,4,1,1,1,0,0,8
9:00PM - 9:59PM,0,2,0,0,1,0,0,3
Membership Totals:,12,25,20,18,19,19,14,127
Totals:,2338,5057,5199,5036,4628,3197,2152,27607
"Mon, Feb 10 2025 10:50A",,,,,,,,Page: 1/1
