Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jul 31, 2023 12:00 AM to Sun, Aug 6, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,0,0,1,2,0,4
7:00AM - 7:59AM,0,0,1,0,0,3,0,4
8:00AM - 8:59AM,0,1,0,0,1,0,0,2
9:00AM - 9:59AM,0,0,1,0,1,1,0,3
10:00AM - 10:59AM,0,1,0,3,1,3,0,8
11:00AM - 11:59AM,0,3,1,4,1,2,0,11
12:00PM - 12:59PM,0,1,3,2,0,1,2,9
1:00PM - 1:59PM,0,1,0,0,0,0,0,1
2:00PM - 2:59PM,0,3,0,3,1,0,2,9
3:00PM - 3:59PM,0,2,0,4,2,1,1,10
4:00PM - 4:59PM,0,2,5,1,0,0,2,10
5:00PM - 5:59PM,0,1,3,1,5,2,0,12
6:00PM - 6:59PM,0,2,0,2,0,0,0,4
Membership Totals:,0,18,14,20,13,15,7,87
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,2,5,0,4,0,14
7:00AM - 7:59AM,0,0,0,2,0,0,0,2
8:00AM - 8:59AM,0,1,0,0,0,2,0,3
9:00AM - 9:59AM,0,3,0,2,1,2,0,8
10:00AM - 10:59AM,0,4,1,1,1,3,0,10
11:00AM - 11:59AM,0,1,3,2,1,3,0,10
12:00PM - 12:59PM,0,1,1,1,1,3,6,13
1:00PM - 1:59PM,0,1,3,1,1,1,6,13
2:00PM - 2:59PM,0,2,0,2,2,1,1,8
3:00PM - 3:59PM,0,1,1,2,1,1,7,13
4:00PM - 4:59PM,0,2,5,1,1,3,1,13
5:00PM - 5:59PM,0,2,6,4,6,2,0,20
6:00PM - 6:59PM,0,5,10,4,4,0,0,23
7:00PM - 7:59PM,0,0,1,1,0,0,0,2
Membership Totals:,0,26,33,28,19,25,21,152
Membership Type: Bushnell ,,,,,,,,
11:00AM - 11:59AM,0,0,0,0,0,1,0,1
5:00PM - 5:59PM,0,0,1,0,1,0,0,2
Membership Totals:,0,0,1,0,1,1,0,3
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,2,1,2,3,1,0,9
8:00AM - 8:59AM,0,0,0,0,0,1,0,1
9:00AM - 9:59AM,0,0,1,0,1,1,0,3
10:00AM - 10:59AM,0,5,4,3,1,2,0,15
11:00AM - 11:59AM,0,4,5,6,3,2,0,20
12:00PM - 12:59PM,0,3,5,2,2,2,3,17
1:00PM - 1:59PM,0,2,2,2,1,2,2,11
2:00PM - 2:59PM,0,1,1,0,2,2,2,8
3:00PM - 3:59PM,0,0,2,3,2,4,2,13
4:00PM - 4:59PM,0,7,4,2,1,2,0,16
5:00PM - 5:59PM,0,1,6,3,4,1,0,15
6:00PM - 6:59PM,0,1,5,3,1,0,0,10
7:00PM - 7:59PM,0,1,0,3,1,0,0,5
Membership Totals:,0,27,36,29,22,20,9,143
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,16,15,12,12,6,0,61
7:00AM - 7:59AM,0,10,11,7,10,9,0,47
8:00AM - 8:59AM,0,15,16,12,6,6,0,55
9:00AM - 9:59AM,0,14,14,10,14,9,0,61
10:00AM - 10:59AM,0,14,12,18,14,16,0,74
11:00AM - 11:59AM,0,22,25,21,18,20,0,106
12:00PM - 12:59PM,0,20,23,21,18,12,29,123
1:00PM - 1:59PM,0,18,26,15,15,13,19,106
2:00PM - 2:59PM,0,24,13,21,20,19,16,113
3:00PM - 3:59PM,0,29,32,28,22,27,15,153
4:00PM - 4:59PM,0,43,34,41,34,23,6,181
5:00PM - 5:59PM,0,46,44,27,35,16,0,168
6:00PM - 6:59PM,0,28,21,25,22,0,0,96
7:00PM - 7:59PM,0,1,2,5,4,0,0,12
Membership Totals:,0,300,288,263,244,176,85,1356
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,1,2,1,2,1,0,7
7:00AM - 7:59AM,0,0,0,1,0,0,0,1
8:00AM - 8:59AM,0,1,2,0,0,1,0,4
9:00AM - 9:59AM,0,1,0,1,1,2,0,5
10:00AM - 10:59AM,0,3,1,3,1,1,0,9
11:00AM - 11:59AM,0,3,0,1,2,3,0,9
12:00PM - 12:59PM,0,1,3,0,1,1,2,8
1:00PM - 1:59PM,0,0,3,1,0,0,3,7
2:00PM - 2:59PM,0,2,1,3,2,0,2,10
3:00PM - 3:59PM,0,3,0,1,0,1,3,8
4:00PM - 4:59PM,0,2,3,3,2,2,0,12
5:00PM - 5:59PM,0,6,2,4,2,1,0,15
6:00PM - 6:59PM,0,0,1,1,1,0,0,3
7:00PM - 7:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,23,19,20,14,13,10,99
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,2,1,3,2,1,0,9
7:00AM - 7:59AM,0,2,1,2,3,1,0,9
8:00AM - 8:59AM,0,2,1,2,0,0,0,5
