Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Oct 30, 2023 12:00 AM to Sun, Nov 5, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
5:00AM - 5:59AM,0,1,0,0,0,0,0,1
6:00AM - 6:59AM,0,1,1,1,2,0,0,5
7:00AM - 7:59AM,0,0,0,1,1,1,0,3
8:00AM - 8:59AM,0,2,0,2,1,2,0,7
9:00AM - 9:59AM,2,0,1,0,0,0,3,6
10:00AM - 10:59AM,4,0,1,0,0,0,4,9
11:00AM - 11:59AM,1,3,2,4,1,3,3,17
12:00PM - 12:59PM,1,3,1,4,1,1,0,11
1:00PM - 1:59PM,1,0,0,1,1,0,3,6
2:00PM - 2:59PM,1,1,0,0,0,0,0,2
3:00PM - 3:59PM,1,1,1,0,0,1,0,4
4:00PM - 4:59PM,0,2,1,1,2,1,0,7
5:00PM - 5:59PM,0,0,2,4,2,1,0,9
6:00PM - 6:59PM,0,2,4,1,6,0,0,13
7:00PM - 7:59PM,0,2,1,0,0,1,1,5
8:00PM - 8:59PM,0,0,0,0,0,0,1,1
Membership Totals:,11,18,15,19,17,11,15,106
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,8,3,5,6,0,25
7:00AM - 7:59AM,0,2,2,1,1,1,0,7
8:00AM - 8:59AM,0,3,0,0,2,1,0,6
9:00AM - 9:59AM,3,3,3,4,2,1,1,17
10:00AM - 10:59AM,1,2,4,1,3,2,1,14
11:00AM - 11:59AM,3,2,2,3,3,5,2,20
12:00PM - 12:59PM,3,3,0,0,1,0,3,10
1:00PM - 1:59PM,2,0,4,1,1,1,3,12
2:00PM - 2:59PM,2,2,0,2,2,5,1,14
3:00PM - 3:59PM,1,1,0,3,2,3,3,13
4:00PM - 4:59PM,3,8,8,3,3,0,3,28
5:00PM - 5:59PM,1,9,4,4,4,7,3,32
6:00PM - 6:59PM,1,3,2,8,6,4,1,25
7:00PM - 7:59PM,0,3,4,6,5,5,1,24
8:00PM - 8:59PM,0,1,1,2,1,1,0,6
9:00PM - 9:59PM,0,1,0,0,3,0,0,4
Membership Totals:,20,46,42,41,44,42,22,257
Membership Type: Bushnell ,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,1,0,0,1
11:00AM - 11:59AM,0,0,0,1,0,0,0,1
12:00PM - 12:59PM,0,1,0,0,0,0,0,1
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
6:00PM - 6:59PM,0,0,0,0,0,0,1,1
7:00PM - 7:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,1,0,2,1,1,1,6
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Club Sports - Kendo - Limited Hours,,,,,,,,
3:00PM - 3:59PM,0,0,0,0,0,1,0,1
4:00PM - 4:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,0,1,0,0,1,0,2
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,0,1,1,0,0,2
Membership Totals:,0,0,0,1,1,0,0,2
Membership Type: Club Sports - Weightlifting - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,1,1,0,0,0,3
Membership Totals:,0,1,1,1,0,0,0,3
Membership Type: Club Sports Hockey,,,,,,,,
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Club Sports- Wrestling - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,2,0,0,1,0,0,3
5:00PM - 5:59PM,0,0,0,2,1,0,0,3
Membership Totals:,0,2,0,2,2,0,0,6
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,5,5,5,2,3,0,20
7:00AM - 7:59AM,0,3,1,2,4,7,0,17
8:00AM - 8:59AM,0,0,3,4,2,1,0,10
9:00AM - 9:59AM,5,2,4,3,6,1,3,24
10:00AM - 10:59AM,4,2,4,2,3,2,5,22
11:00AM - 11:59AM,0,0,2,1,2,3,5,13
12:00PM - 12:59PM,4,2,3,3,2,3,2,19
1:00PM - 1:59PM,5,1,1,1,2,1,0,11
2:00PM - 2:59PM,4,2,2,2,1,1,1,13
3:00PM - 3:59PM,2,4,5,1,2,2,0,16
4:00PM - 4:59PM,1,6,3,2,5,4,2,23
5:00PM - 5:59PM,1,4,5,6,6,6,0,28
6:00PM - 6:59PM,0,1,3,3,2,3,0,12
7:00PM - 7:59PM,1,1,1,7,2,4,2,18
8:00PM - 8:59PM,0,5,1,2,0,1,0,9
9:00PM - 9:59PM,0,0,0,1,0,0,0,1
Membership Totals:,27,38,43,45,41,42,20,256
Membership Type: Courtesy,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,3,0,0,0,1,0,4
6:00AM - 6:59AM,0,114,106,84,98,61,0,463
7:00AM - 7:59AM,0,100,123,115,111,66,0,515
8:00AM - 8:59AM,0,147,171,160,164,79,0,721
9:00AM - 9:59AM,115,166,245,163,250,127,109,1175
10:00AM - 10:59AM,123,196,231,221,258,194,92,1315
11:00AM - 11:59AM,137,237,293,261,271,216,97,1512
12:00PM - 12:59PM,213,226,189,274,203,189,86,1380
1:00PM - 1:59PM,171,297,343,263,345,218,69,1706
2:00PM - 2:59PM,210,200,318,225,290,317,77,1637
3:00PM - 3:59PM,171,304,316,262,290,295,94,1732
4:00PM - 4:59PM,200,283,319,317,305,329,86,1839
5:00PM - 5:59PM,208,313,388,393,313,248,74,1937
6:00PM - 6:59PM,195,399,382,410,376,201,107,2070
7:00PM - 7:59PM,154,310,240,358,387,125,102,1676
8:00PM - 8:59PM,41,222,121,236,229,37,33,919
9:00PM - 9:59PM,0,157,72,103,116,0,0,448
10:00PM - 10:59PM,0,29,15,31,17,0,0,92
Membership Totals:,1938,3703,3872,3876,4023,2703,1026,21141
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,1,3,5,3,1,0,13
7:00AM - 7:59AM,0,2,1,2,2,1,0,8
8:00AM - 8:59AM,0,1,0,0,2,1,0,4
9:00AM - 9:59AM,3,2,0,0,1,1,5,12
10:00AM - 10:59AM,3,0,0,0,1,0,2,6
11:00AM - 11:59AM,5,1,2,2,1,4,2,17
12:00PM - 12:59PM,1,0,1,0,0,1,0,3
1:00PM - 1:59PM,2,0,0,1,0,0,0,3
2:00PM - 2:59PM,2,2,1,0,1,1,0,7
3:00PM - 3:59PM,1,2,2,1,0,0,1,7
4:00PM - 4:59PM,0,3,2,3,1,1,2,12
5:00PM - 5:59PM,3,5,9,6,5,6,0,34
6:00PM - 6:59PM,0,3,1,3,1,4,1,13
7:00PM - 7:59PM,2,0,0,0,1,0,1,4
8:00PM - 8:59PM,1,0,0,0,0,0,0,1
9:00PM - 9:59PM,0,0,1,1,0,0,0,2
Membership Totals:,23,22,23,24,19,21,14,146
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,5,5,4,2,3,0,19
7:00AM - 7:59AM,0,9,7,6,4,6,0,32
8:00AM - 8:59AM,0,3,4,6,6,2,0,21
9:00AM - 9:59AM,9,4,5,6,6,5,3,38
10:00AM - 10:59AM,6,9,5,9,6,7,9,51
11:00AM - 11:59AM,5,13,22,15,16,10,4,85
12:00PM - 12:59PM,3,19,12,10,10,8,1,63
1:00PM - 1:59PM,5,5,3,4,4,3,1,25
2:00PM - 2:59PM,2,6,4,2,3,4,4,25
3:00PM - 3:59PM,3,2,2,6,5,3,3,24
4:00PM - 4:59PM,2,15,7,8,14,8,1,55
5:00PM - 5:59PM,3,15,10,15,11,11,0,65
6:00PM - 6:59PM,0,5,2,4,5,4,2,22
7:00PM - 7:59PM,3,2,2,1,4,0,3,15
8:00PM - 8:59PM,0,2,0,0,2,1,0,5
9:00PM - 9:59PM,0,0,1,0,0,0,0,1
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,41,114,91,96,99,75,31,547
Membership Type: PE & Rec Staff,,,,,,,,
9:00AM - 9:59AM,0,1,0,1,0,0,1,3
10:00AM - 10:59AM,0,1,0,0,1,1,0,3
11:00AM - 11:59AM,1,0,1,0,0,1,0,3
2:00PM - 2:59PM,0,1,0,1,0,0,0,2
3:00PM - 3:59PM,0,0,0,0,1,0,0,1
4:00PM - 4:59PM,0,0,1,0,0,0,0,1
6:00PM - 6:59PM,0,0,0,0,0,0,1,1
8:00PM - 8:59PM,1,0,0,0,0,0,0,1
9:00PM - 9:59PM,0,0,0,1,0,0,0,1
Membership Totals:,2,3,2,3,2,2,2,16
Membership Type: PE T/R,,,,,,,,
10:00AM - 10:59AM,0,0,1,0,0,0,0,1
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,1,0,1,0,0,2
Membership Type: Student Off Term,,,,,,,,
7:00AM - 7:59AM,0,0,1,1,0,0,0,2
8:00AM - 8:59AM,0,0,0,0,1,1,0,2
9:00AM - 9:59AM,0,0,0,1,0,0,0,1
10:00AM - 10:59AM,0,1,2,1,1,0,1,6
11:00AM - 11:59AM,1,0,0,1,1,0,0,3
12:00PM - 12:59PM,1,2,0,0,1,0,0,4
1:00PM - 1:59PM,0,0,1,1,2,2,0,6
2:00PM - 2:59PM,0,1,1,2,0,1,1,6
3:00PM - 3:59PM,1,2,0,1,1,1,1,7
4:00PM - 4:59PM,1,0,2,1,2,1,1,8
5:00PM - 5:59PM,1,2,0,0,1,1,1,6
6:00PM - 6:59PM,1,1,3,1,2,0,2,10
7:00PM - 7:59PM,0,1,0,1,1,0,1,4
8:00PM - 8:59PM,0,0,1,0,0,0,0,1
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,6,10,11,11,14,7,8,67
Totals:,2068,3958,4102,4121,4266,2906,1139,22560
"Mon, Feb 10 2025 11:01A",,,,,,,,Page: 1/1
