Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Sep 25, 2023 12:00 AM to Sun, Oct 1, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,1,3,2,1,0,9
8:00AM - 8:59AM,0,0,1,0,1,1,0,3
9:00AM - 9:59AM,2,3,2,0,1,2,2,12
10:00AM - 10:59AM,4,0,0,2,0,0,0,6
11:00AM - 11:59AM,1,2,3,2,1,1,0,10
12:00PM - 12:59PM,3,2,0,1,1,1,1,9
1:00PM - 1:59PM,1,0,1,0,2,0,0,4
2:00PM - 2:59PM,0,0,1,0,1,1,1,4
3:00PM - 3:59PM,1,2,0,2,0,1,0,6
4:00PM - 4:59PM,0,2,1,4,0,1,0,8
5:00PM - 5:59PM,0,8,2,3,4,0,0,17
6:00PM - 6:59PM,1,1,1,3,4,1,0,11
7:00PM - 7:59PM,0,0,0,0,0,1,1,2
Membership Totals:,13,22,13,20,17,11,5,101
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,5,7,2,5,5,0,24
7:00AM - 7:59AM,0,1,1,1,4,1,0,8
8:00AM - 8:59AM,0,2,1,2,2,0,0,7
9:00AM - 9:59AM,1,3,1,1,2,3,5,16
10:00AM - 10:59AM,0,0,6,4,1,1,2,14
11:00AM - 11:59AM,2,5,3,4,2,1,2,19
12:00PM - 12:59PM,1,1,1,2,1,2,0,8
1:00PM - 1:59PM,1,0,1,3,1,1,3,10
2:00PM - 2:59PM,1,2,1,1,1,2,1,9
3:00PM - 3:59PM,2,2,1,3,1,1,1,11
4:00PM - 4:59PM,2,7,3,2,6,5,1,26
5:00PM - 5:59PM,2,4,4,4,4,5,1,24
6:00PM - 6:59PM,4,4,4,9,4,5,2,32
7:00PM - 7:59PM,1,2,1,3,0,4,1,12
8:00PM - 8:59PM,2,3,1,1,1,0,0,8
9:00PM - 9:59PM,0,1,2,0,0,0,0,3
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,19,42,38,42,36,36,19,232
Membership Type: Bushnell ,,,,,,,,
7:00AM - 7:59AM,0,0,0,1,0,0,0,1
5:00PM - 5:59PM,0,0,0,0,1,0,0,1
6:00PM - 6:59PM,1,0,0,0,0,0,1,2
8:00PM - 8:59PM,0,0,0,0,1,0,0,1
Membership Totals:,1,0,0,1,2,0,1,5
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Club Sports - Kendo - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Club Sports - Weightlifting - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,0,1,0,0,0,2
