Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jun 26, 2023 12:00 AM to Sun, Jul 2, 2023 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,3,2,2,2,0,9
7:00AM - 7:59AM,0,3,1,0,0,1,0,5
8:00AM - 8:59AM,0,0,0,3,0,0,0,3
9:00AM - 9:59AM,0,4,1,1,0,3,0,9
10:00AM - 10:59AM,0,0,0,1,0,0,0,1
11:00AM - 11:59AM,0,2,1,3,1,2,0,9
12:00PM - 12:59PM,0,3,2,5,4,7,5,26
1:00PM - 1:59PM,0,4,3,3,1,0,3,14
2:00PM - 2:59PM,0,2,2,1,2,0,0,7
3:00PM - 3:59PM,0,1,1,1,3,1,2,9
4:00PM - 4:59PM,0,2,3,4,2,1,3,15
5:00PM - 5:59PM,0,3,4,3,1,0,0,11
6:00PM - 6:59PM,0,4,2,2,0,0,0,8
Membership Totals:,0,28,23,29,16,17,13,126
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,4,1,5,1,2,0,13
7:00AM - 7:59AM,0,2,0,1,0,2,0,5
8:00AM - 8:59AM,0,0,1,1,1,1,0,4
9:00AM - 9:59AM,0,0,0,0,0,3,0,3
10:00AM - 10:59AM,0,1,1,1,1,0,0,4
11:00AM - 11:59AM,0,3,3,7,3,3,0,19
12:00PM - 12:59PM,0,2,3,0,2,0,5,12
1:00PM - 1:59PM,0,3,3,1,5,0,4,16
2:00PM - 2:59PM,0,0,1,1,1,0,2,5
3:00PM - 3:59PM,0,3,2,2,5,4,3,19
4:00PM - 4:59PM,0,7,3,3,2,5,1,21
5:00PM - 5:59PM,0,4,1,2,4,0,0,11
6:00PM - 6:59PM,0,4,5,3,6,0,0,18
7:00PM - 7:59PM,0,0,1,1,0,0,0,2
Membership Totals:,0,33,25,28,31,20,15,152
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,2,1,2,3,1,0,9
7:00AM - 7:59AM,0,1,2,0,0,2,0,5
8:00AM - 8:59AM,0,1,1,1,1,2,0,6
10:00AM - 10:59AM,0,1,1,0,1,0,0,3
11:00AM - 11:59AM,0,2,3,4,2,6,0,17
12:00PM - 12:59PM,0,2,3,3,4,4,1,17
1:00PM - 1:59PM,0,1,2,1,0,1,0,5
2:00PM - 2:59PM,0,2,1,2,3,1,3,12
3:00PM - 3:59PM,0,1,0,0,1,4,0,6
4:00PM - 4:59PM,0,4,3,2,2,5,1,17
5:00PM - 5:59PM,0,5,2,6,3,1,0,17
6:00PM - 6:59PM,0,3,4,4,1,0,0,12
Membership Totals:,0,25,23,25,21,27,5,126
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,16,26,11,12,14,0,79
7:00AM - 7:59AM,0,10,6,7,3,11,0,37
8:00AM - 8:59AM,0,21,12,14,11,11,0,69
9:00AM - 9:59AM,0,7,10,9,9,8,0,43
10:00AM - 10:59AM,0,21,15,10,12,11,0,69
11:00AM - 11:59AM,0,18,17,14,12,19,0,80
12:00PM - 12:59PM,0,21,26,11,22,9,22,111
1:00PM - 1:59PM,0,32,23,33,15,26,19,148
2:00PM - 2:59PM,0,37,20,23,20,17,12,129
3:00PM - 3:59PM,0,26,25,31,32,18,5,137
4:00PM - 4:59PM,0,41,35,28,30,28,6,168
5:00PM - 5:59PM,0,39,32,43,37,18,0,169
6:00PM - 6:59PM,0,27,26,36,21,0,0,110
7:00PM - 7:59PM,0,3,4,3,2,0,0,12
Membership Totals:,0,319,277,273,238,190,64,1361
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,0,0,2,1,0,0,3
7:00AM - 7:59AM,0,0,1,0,0,0,0,1
8:00AM - 8:59AM,0,1,0,0,0,0,0,1
9:00AM - 9:59AM,0,2,2,1,1,2,0,8
11:00AM - 11:59AM,0,4,3,3,2,2,0,14
12:00PM - 12:59PM,0,1,0,1,1,2,1,6
1:00PM - 1:59PM,0,1,0,0,1,0,1,3
2:00PM - 2:59PM,0,0,1,1,0,0,0,2
3:00PM - 3:59PM,0,2,2,1,0,1,2,8
4:00PM - 4:59PM,0,0,2,4,1,2,0,9
5:00PM - 5:59PM,0,0,3,2,1,1,0,7
6:00PM - 6:59PM,0,1,0,1,1,0,0,3
7:00PM - 7:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,12,15,16,9,10,4,66
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,2,2,3,4,3,0,14
7:00AM - 7:59AM,0,4,3,3,2,1,0,13
8:00AM - 8:59AM,0,2,1,0,1,2,0,6
9:00AM - 9:59AM,0,3,3,1,1,3,0,11
10:00AM - 10:59AM,0,1,5,4,5,3,0,18
11:00AM - 11:59AM,0,19,15,11,15,9,0,69
12:00PM - 12:59PM,0,17,9,14,14,9,5,68
1:00PM - 1:59PM,0,5,2,6,2,4,2,21
2:00PM - 2:59PM,0,2,0,6,4,3,3,18
3:00PM - 3:59PM,0,4,2,3,3,5,1,18
4:00PM - 4:59PM,0,6,11,7,7,8,3,42
5:00PM - 5:59PM,0,11,9,10,6,4,0,40
6:00PM - 6:59PM,0,7,3,5,2,0,0,17
7:00PM - 7:59PM,0,0,2,0,0,0,0,2
Membership Totals:,0,83,67,73,66,54,14,357
Membership Type: PE & Rec Staff,,,,,,,,
5:00AM - 5:59AM,0,1,1,0,0,0,0,2
6:00AM - 6:59AM,0,1,2,2,0,1,0,6
7:00AM - 7:59AM,0,0,1,0,0,0,0,1
8:00AM - 8:59AM,0,0,1,1,0,1,0,3
9:00AM - 9:59AM,0,1,0,1,0,0,0,2
10:00AM - 10:59AM,0,0,0,0,1,0,0,1
11:00AM - 11:59AM,0,0,1,2,1,0,0,4
12:00PM - 12:59PM,0,0,1,0,3,2,1,7
1:00PM - 1:59PM,0,1,2,2,2,2,3,12
2:00PM - 2:59PM,0,1,2,0,0,0,1,4
3:00PM - 3:59PM,0,1,1,3,2,3,1,11
4:00PM - 4:59PM,0,3,1,3,1,0,0,8
5:00PM - 5:59PM,0,4,2,0,2,0,0,8
6:00PM - 6:59PM,0,2,2,5,0,0,0,9
Membership Totals:,0,15,17,19,12,9,6,78
Membership Type: Student Off Term,,,,,,,,
6:00AM - 6:59AM,0,6,3,4,3,3,0,19
7:00AM - 7:59AM,0,6,10,5,7,10,0,38
8:00AM - 8:59AM,0,5,2,8,3,5,0,23
9:00AM - 9:59AM,0,9,11,12,6,11,0,49
10:00AM - 10:59AM,0,6,15,12,10,14,0,57
11:00AM - 11:59AM,0,12,12,16,15,18,0,73
12:00PM - 12:59PM,0,17,15,12,19,13,25,101
1:00PM - 1:59PM,0,13,10,7,12,7,13,62
2:00PM - 2:59PM,0,7,7,5,8,14,5,46
3:00PM - 3:59PM,0,17,13,9,13,15,11,78
4:00PM - 4:59PM,0,22,32,23,18,31,4,130
5:00PM - 5:59PM,0,19,26,20,23,11,0,99
6:00PM - 6:59PM,0,13,18,20,13,0,0,64
7:00PM - 7:59PM,0,2,1,7,1,0,0,11
Membership Totals:,0,154,175,160,151,152,58,850
Totals:,0,669,622,623,544,479,179,3116
"Mon, Feb 10 2025 10:49A",,,,,,,,Page: 1/1
