Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 20, 2019 12:00 AM to Sun, May 26, 2019 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,3,1,0,0,0,5
7:00AM - 7:59AM,0,0,0,0,1,0,0,1
8:00AM - 8:59AM,0,0,4,0,1,0,0,5
9:00AM - 9:59AM,0,0,1,0,0,1,0,2
10:00AM - 10:59AM,2,1,2,0,1,1,0,7
11:00AM - 11:59AM,1,2,1,2,2,2,0,10
12:00PM - 12:59PM,0,1,2,5,3,1,0,12
1:00PM - 1:59PM,3,0,0,1,1,0,0,5
2:00PM - 2:59PM,1,1,2,0,1,0,0,5
3:00PM - 3:59PM,0,0,2,3,0,2,1,8
4:00PM - 4:59PM,2,1,0,1,0,1,2,7
5:00PM - 5:59PM,0,3,4,0,0,1,0,8
6:00PM - 6:59PM,0,5,1,2,3,0,0,11
7:00PM - 7:59PM,1,2,0,0,1,1,1,6
8:00PM - 8:59PM,0,2,0,2,0,0,1,5
10:00PM - 10:59PM,0,0,0,0,1,0,0,1
Membership Totals:,10,19,22,17,15,10,5,98
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,6,7,3,6,3,0,25
7:00AM - 7:59AM,0,3,6,3,4,3,0,19
8:00AM - 8:59AM,0,3,3,3,2,1,0,12
9:00AM - 9:59AM,0,1,2,0,2,2,1,8
10:00AM - 10:59AM,5,4,2,5,1,4,4,25
11:00AM - 11:59AM,3,5,3,3,2,2,3,21
12:00PM - 12:59PM,2,4,0,3,2,1,3,15
1:00PM - 1:59PM,3,2,2,0,1,1,2,11
2:00PM - 2:59PM,2,3,2,2,3,2,3,17
3:00PM - 3:59PM,3,6,2,3,3,2,4,23
4:00PM - 4:59PM,2,6,3,2,3,3,1,20
5:00PM - 5:59PM,1,8,5,9,7,0,5,35
6:00PM - 6:59PM,1,7,3,3,3,1,1,19
7:00PM - 7:59PM,2,5,6,1,4,3,2,23
8:00PM - 8:59PM,0,3,1,1,1,0,1,7
9:00PM - 9:59PM,1,2,1,2,2,0,0,8
10:00PM - 10:59PM,1,0,1,0,0,2,1,5
Membership Totals:,26,68,49,43,46,30,31,293
Membership Type: Club Sport Fencing - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
6:00PM - 6:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,2,0,0,0,2
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,1,0,1,0,0,0,2
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,1,0,2,0,0,0,3
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,3,4,5,2,3,0,17
7:00AM - 7:59AM,0,0,1,1,3,0,0,5
8:00AM - 8:59AM,0,3,3,1,5,2,0,14
9:00AM - 9:59AM,0,4,2,3,1,1,3,14
10:00AM - 10:59AM,6,1,1,0,2,1,3,14
11:00AM - 11:59AM,1,7,3,2,3,2,4,22
12:00PM - 12:59PM,1,5,0,2,1,2,2,13
1:00PM - 1:59PM,4,1,4,2,1,1,2,15
2:00PM - 2:59PM,3,2,3,5,4,6,2,25
3:00PM - 3:59PM,2,8,3,3,3,4,4,27
4:00PM - 4:59PM,6,1,5,5,6,6,0,29
5:00PM - 5:59PM,3,4,10,5,1,8,2,33
