Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Dec 31, 2018 12:00 AM to Sun, Jan 6, 2019 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
10:00AM - 10:59AM,0,0,0,2,1,1,0,4
11:00AM - 11:59AM,0,0,0,1,0,0,0,1
12:00PM - 12:59PM,0,0,0,1,1,2,0,4
2:00PM - 2:59PM,0,0,0,1,1,0,0,2
3:00PM - 3:59PM,0,0,0,2,1,2,0,5
5:00PM - 5:59PM,0,0,0,2,2,2,0,6
6:00PM - 6:59PM,1,0,0,0,1,1,0,3
Membership Totals:,1,0,0,9,7,8,0,25
Membership Type: Alumni Members,,,,,,,,
10:00AM - 10:59AM,0,0,0,4,3,7,0,14
11:00AM - 11:59AM,0,0,0,2,2,5,0,9
12:00PM - 12:59PM,0,0,0,3,1,3,0,7
1:00PM - 1:59PM,0,0,0,1,1,1,0,3
2:00PM - 2:59PM,0,0,0,5,2,3,0,10
3:00PM - 3:59PM,0,0,0,5,2,3,0,10
4:00PM - 4:59PM,0,0,0,1,4,6,0,11
5:00PM - 5:59PM,0,0,0,6,14,10,0,30
6:00PM - 6:59PM,5,0,0,6,5,7,0,23
7:00PM - 7:59PM,0,0,0,1,0,0,0,1
Membership Totals:,5,0,0,34,34,45,0,118
Membership Type: Community Membership,,,,,,,,
9:00AM - 9:59AM,0,0,0,1,2,0,0,3
10:00AM - 10:59AM,0,0,0,8,3,6,0,17
11:00AM - 11:59AM,0,0,0,6,3,7,0,16
12:00PM - 12:59PM,0,0,0,2,1,1,0,4
1:00PM - 1:59PM,0,0,0,1,1,0,0,2
2:00PM - 2:59PM,0,0,0,4,5,6,0,15
3:00PM - 3:59PM,0,0,0,5,3,2,0,10
4:00PM - 4:59PM,0,0,0,9,3,7,0,19
5:00PM - 5:59PM,0,0,0,2,12,2,0,16
6:00PM - 6:59PM,7,0,0,6,5,5,0,23
7:00PM - 7:59PM,1,0,0,2,4,3,0,10
Membership Totals:,8,0,0,46,42,39,0,135
Membership Type: Current Student,,,,,,,,
9:00AM - 9:59AM,0,0,0,2,2,0,0,4
10:00AM - 10:59AM,0,0,0,27,32,39,0,98
11:00AM - 11:59AM,0,0,0,38,30,38,0,106
12:00PM - 12:59PM,0,0,0,36,49,44,0,129
1:00PM - 1:59PM,0,0,0,18,32,42,0,92
2:00PM - 2:59PM,0,0,0,29,36,52,0,117
3:00PM - 3:59PM,0,0,0,50,34,41,0,125
4:00PM - 4:59PM,0,0,0,41,51,95,0,187
5:00PM - 5:59PM,0,0,0,54,115,93,0,262
6:00PM - 6:59PM,284,0,0,53,75,89,0,501
7:00PM - 7:59PM,106,0,0,12,19,13,0,150
8:00PM - 8:59PM,73,0,0,0,0,0,0,73
9:00PM - 9:59PM,36,0,0,0,0,0,0,36
