Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jul 25, 2016 12:00 AM to Sun, Jul 31, 2016 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,1,0,0,0,1
7:00AM - 7:59AM,0,0,1,1,0,0,0,2
8:00AM - 8:59AM,0,1,1,0,2,0,0,4
9:00AM - 9:59AM,0,1,0,1,0,2,0,4
10:00AM - 10:59AM,0,1,0,1,0,0,0,2
11:00AM - 11:59AM,0,2,0,1,1,2,0,6
12:00PM - 12:59PM,1,2,0,1,0,1,1,6
1:00PM - 1:59PM,0,0,1,0,0,0,0,1
2:00PM - 2:59PM,0,0,0,1,0,1,0,2
3:00PM - 3:59PM,0,0,1,0,0,0,0,1
4:00PM - 4:59PM,0,0,1,1,0,1,0,3
5:00PM - 5:59PM,2,1,0,0,0,2,0,5
6:00PM - 6:59PM,0,1,1,0,0,0,0,2
7:00PM - 7:59PM,0,1,0,0,0,0,0,1
Membership Totals:,3,10,6,8,3,9,1,40
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,0,2,2,2,0,7
7:00AM - 7:59AM,0,2,2,2,0,2,0,8
8:00AM - 8:59AM,0,0,2,0,0,1,0,3
9:00AM - 9:59AM,0,2,2,1,2,0,0,7
10:00AM - 10:59AM,0,3,0,4,1,2,0,10
11:00AM - 11:59AM,0,3,0,3,1,4,0,11
12:00PM - 12:59PM,6,1,4,0,4,3,5,23
1:00PM - 1:59PM,2,2,1,1,1,1,1,9
2:00PM - 2:59PM,1,0,3,3,0,0,2,9
3:00PM - 3:59PM,3,2,5,3,4,3,2,22
4:00PM - 4:59PM,3,5,3,1,2,1,1,16
5:00PM - 5:59PM,3,8,5,4,4,4,3,31
6:00PM - 6:59PM,1,5,1,5,4,4,5,25
7:00PM - 7:59PM,0,1,0,1,0,2,1,5
Membership Totals:,19,35,28,30,25,29,20,186
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,5,3,4,3,2,0,17
7:00AM - 7:59AM,0,0,1,1,0,0,0,2
8:00AM - 8:59AM,0,1,1,3,4,0,0,9
9:00AM - 9:59AM,0,0,0,0,3,0,0,3
10:00AM - 10:59AM,0,0,2,1,2,3,0,8
11:00AM - 11:59AM,0,5,2,4,4,4,0,19
12:00PM - 12:59PM,3,4,1,4,0,2,4,18
1:00PM - 1:59PM,4,0,1,1,2,0,2,10
2:00PM - 2:59PM,3,3,3,1,1,4,3,18
3:00PM - 3:59PM,3,2,6,2,0,2,3,18
4:00PM - 4:59PM,0,3,3,3,2,1,2,14
5:00PM - 5:59PM,3,9,3,7,4,2,1,29
6:00PM - 6:59PM,1,7,3,2,6,2,4,25
7:00PM - 7:59PM,1,0,0,1,3,1,1,7
Membership Totals:,18,39,29,34,34,23,20,197
