Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jan 11, 2021 12:00 AM to Sun, Jan 17, 2021 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
4:00PM - 4:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Current Student,,,,,,,,
7:00AM - 7:59AM,0,26,25,27,20,17,0,115
8:00AM - 8:59AM,0,21,20,21,10,14,0,86
9:00AM - 9:59AM,9,33,46,48,47,42,8,233
10:00AM - 10:59AM,26,26,63,15,65,16,10,221
11:00AM - 11:59AM,12,20,29,18,23,23,22,147
12:00PM - 12:59PM,18,23,27,18,50,27,29,192
1:00PM - 1:59PM,23,22,23,13,20,26,21,148
2:00PM - 2:59PM,16,30,27,27,28,17,21,166
3:00PM - 3:59PM,15,42,38,35,34,30,20,214
4:00PM - 4:59PM,19,18,35,27,31,22,24,176
5:00PM - 5:59PM,8,7,10,6,21,6,3,61
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
7:00PM - 7:59PM,0,0,0,0,2,0,0,2
Membership Totals:,146,268,343,255,352,240,158,1762
Membership Type: PE & Rec Staff,,,,,,,,
9:00AM - 9:59AM,0,0,0,0,0,1,0,1
2:00PM - 2:59PM,0,0,1,0,0,0,0,1
5:00PM - 5:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,1,0,1,1,0,3
Membership Type: Winter 2021 - Faculty/Staff GX Turnstile Access,,,,,,,,
11:00AM - 11:59AM,0,1,1,0,0,0,0,2
3:00PM - 3:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,1,2,0,0,0,0,3
Totals:,146,269,346,255,354,241,158,1769
"Mon, Feb 10 2025 10:17A",,,,,,,,Page: 1/1
