Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Aug 2, 2021 12:00 AM to Sun, Aug 8, 2021 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,1,1,1,0,3
7:00AM - 7:59AM,0,0,1,0,0,0,0,1
8:00AM - 8:59AM,0,0,1,0,0,0,0,1
9:00AM - 9:59AM,0,1,1,0,1,0,0,3
10:00AM - 10:59AM,0,0,0,2,0,0,0,2
11:00AM - 11:59AM,0,1,0,1,0,0,0,2
12:00PM - 12:59PM,2,0,0,0,0,0,0,2
1:00PM - 1:59PM,0,0,0,0,1,0,0,1
2:00PM - 2:59PM,0,1,0,0,0,0,0,1
3:00PM - 3:59PM,0,2,0,1,0,2,1,6
4:00PM - 4:59PM,0,0,2,0,3,0,0,5
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
6:00PM - 6:59PM,0,0,0,1,0,0,0,1
Membership Totals:,2,5,5,6,6,4,1,29
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,2,0,1,2,0,6
8:00AM - 8:59AM,0,0,0,0,1,0,0,1
9:00AM - 9:59AM,0,0,1,0,0,4,0,5
10:00AM - 10:59AM,0,1,3,1,3,0,0,8
11:00AM - 11:59AM,1,2,1,2,1,1,0,8
12:00PM - 12:59PM,1,1,1,1,0,0,5,9
2:00PM - 2:59PM,2,1,0,0,0,0,3,6
3:00PM - 3:59PM,3,1,0,0,1,0,0,5
4:00PM - 4:59PM,0,2,1,3,0,2,0,8
5:00PM - 5:59PM,0,3,1,4,3,1,0,12
6:00PM - 6:59PM,0,1,4,2,2,0,0,9
Membership Totals:,7,13,14,13,12,10,8,77
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,0,2,0,1,2,0,5
8:00AM - 8:59AM,0,0,1,0,0,0,0,1
9:00AM - 9:59AM,0,3,1,2,0,3,0,9
10:00AM - 10:59AM,0,2,1,1,3,2,0,9
11:00AM - 11:59AM,0,2,1,3,0,5,0,11
12:00PM - 12:59PM,5,2,3,0,3,1,7,21
1:00PM - 1:59PM,0,1,0,1,1,3,4,10
2:00PM - 2:59PM,3,3,0,2,0,3,0,11
3:00PM - 3:59PM,1,4,1,2,1,3,1,13
4:00PM - 4:59PM,2,1,2,6,1,2,0,14
5:00PM - 5:59PM,0,2,1,3,2,1,0,9
6:00PM - 6:59PM,0,1,1,2,3,3,0,10
7:00PM - 7:59PM,0,1,1,0,1,1,0,4
Membership Totals:,11,22,15,22,16,29,12,127
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,6,8,3,5,5,0,27
7:00AM - 7:59AM,0,6,5,0,7,3,0,21
8:00AM - 8:59AM,0,7,5,5,6,7,0,30
9:00AM - 9:59AM,0,5,6,6,6,4,0,27
10:00AM - 10:59AM,0,13,12,9,10,9,0,53
11:00AM - 11:59AM,0,12,9,13,6,18,0,58
12:00PM - 12:59PM,21,7,13,15,9,12,17,94
1:00PM - 1:59PM,12,15,8,7,4,4,13,63
2:00PM - 2:59PM,14,6,8,14,9,7,15,73
3:00PM - 3:59PM,14,16,10,13,12,11,18,94
4:00PM - 4:59PM,4,13,26,16,25,19,3,106
5:00PM - 5:59PM,0,21,21,18,29,13,0,102
6:00PM - 6:59PM,0,29,24,30,14,11,0,108
7:00PM - 7:59PM,0,3,4,5,2,5,0,19
Membership Totals:,65,159,159,154,144,128,66,875
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,1,0,0,0,1,0,2
7:00AM - 7:59AM,0,0,1,0,1,0,0,2
9:00AM - 9:59AM,0,0,0,2,0,1,0,3
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
11:00AM - 11:59AM,0,0,0,1,0,0,0,1
12:00PM - 12:59PM,3,1,0,0,1,1,1,7
1:00PM - 1:59PM,1,0,0,0,0,0,0,1
2:00PM - 2:59PM,0,1,0,0,1,0,0,2
3:00PM - 3:59PM,0,1,1,0,0,0,1,3
4:00PM - 4:59PM,0,1,2,1,1,0,1,6
5:00PM - 5:59PM,0,2,0,1,0,1,0,4
6:00PM - 6:59PM,0,0,0,0,1,1,0,2
Membership Totals:,4,7,4,5,5,6,3,34
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,4,4,3,4,1,0,16
7:00AM - 7:59AM,0,0,0,0,2,0,0,2
8:00AM - 8:59AM,0,0,0,1,0,0,0,1
9:00AM - 9:59AM,0,0,1,1,1,2,0,5
10:00AM - 10:59AM,0,3,3,2,4,1,0,13
11:00AM - 11:59AM,0,5,4,6,3,3,0,21
12:00PM - 12:59PM,2,1,3,0,0,2,2,10
1:00PM - 1:59PM,2,1,1,3,0,0,0,7
2:00PM - 2:59PM,1,0,0,1,0,0,2,4
3:00PM - 3:59PM,1,1,2,1,0,2,2,9
4:00PM - 4:59PM,1,4,2,2,2,2,1,14
5:00PM - 5:59PM,0,7,2,2,3,3,0,17
6:00PM - 6:59PM,0,0,1,1,2,1,0,5
7:00PM - 7:59PM,0,2,2,0,0,0,0,4
Membership Totals:,7,28,25,23,21,17,7,128
Membership Type: PE & Rec Staff,,,,,,,,
9:00AM - 9:59AM,0,1,0,0,0,0,0,1
10:00AM - 10:59AM,0,0,0,2,2,1,0,5
11:00AM - 11:59AM,0,2,1,1,2,2,0,8
12:00PM - 12:59PM,1,1,0,0,1,0,0,3
1:00PM - 1:59PM,1,0,0,0,0,0,0,1
2:00PM - 2:59PM,3,0,0,1,0,0,0,4
3:00PM - 3:59PM,2,0,1,0,3,0,1,7
4:00PM - 4:59PM,0,1,0,1,2,2,0,6
5:00PM - 5:59PM,0,0,2,2,0,1,0,5
6:00PM - 6:59PM,0,3,0,0,0,0,0,3
Membership Totals:,7,8,4,7,10,6,1,43
Membership Type: Spring 2021 - Faculty/Staff GX Turnstile Access,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,1,0,0,1
11:00AM - 11:59AM,0,2,1,1,1,1,0,6
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,2,1,2,2,1,0,8
Membership Type: Student Off Term,,,,,,,,
6:00AM - 6:59AM,0,6,7,4,3,6,0,26
7:00AM - 7:59AM,0,5,3,7,7,1,0,23
8:00AM - 8:59AM,0,6,7,3,3,3,0,22
9:00AM - 9:59AM,0,7,4,12,3,9,0,35
10:00AM - 10:59AM,0,6,10,5,8,9,0,38
11:00AM - 11:59AM,1,7,7,12,7,11,0,45
12:00PM - 12:59PM,20,11,4,11,10,9,20,85
1:00PM - 1:59PM,10,13,13,3,5,13,4,61
2:00PM - 2:59PM,12,12,4,9,8,5,10,60
3:00PM - 3:59PM,10,16,14,9,5,8,8,70
4:00PM - 4:59PM,3,16,22,24,6,14,7,92
5:00PM - 5:59PM,0,20,31,21,23,14,0,109
6:00PM - 6:59PM,0,19,20,16,21,10,0,86
7:00PM - 7:59PM,0,6,6,6,3,2,0,23
Membership Totals:,56,150,152,142,112,114,49,775
Totals:,159,394,379,374,328,315,147,2096
"Mon, Feb 10 2025 10:20A",,,,,,,,Page: 1/1
