Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Feb 16, 2015 12:00 AM to Sun, Feb 22, 2015 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,1,0,0,0,1
8:00AM - 8:59AM,0,0,1,0,2,2,0,5
9:00AM - 9:59AM,0,1,0,0,0,1,0,2
10:00AM - 10:59AM,0,0,0,0,0,0,1,1
11:00AM - 11:59AM,0,1,0,1,0,2,1,5
12:00PM - 12:59PM,0,1,0,3,0,2,0,6
1:00PM - 1:59PM,0,1,0,0,1,0,0,2
2:00PM - 2:59PM,1,2,0,0,1,0,0,4
3:00PM - 3:59PM,0,0,0,0,0,1,0,1
4:00PM - 4:59PM,0,2,0,0,2,0,1,5
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
6:00PM - 6:59PM,1,1,0,0,0,0,0,2
7:00PM - 7:59PM,2,0,0,1,0,2,0,5
Membership Totals:,4,9,1,6,6,11,3,40
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,1,6,0,1,0,9
7:00AM - 7:59AM,0,1,0,0,0,1,0,2
8:00AM - 8:59AM,0,0,0,1,0,0,0,1
9:00AM - 9:59AM,0,4,1,1,0,2,0,8
10:00AM - 10:59AM,3,5,8,5,1,1,4,27
11:00AM - 11:59AM,3,4,2,6,2,7,2,26
12:00PM - 12:59PM,2,0,4,0,3,2,0,11
1:00PM - 1:59PM,0,2,0,0,1,4,1,8
2:00PM - 2:59PM,3,2,2,1,0,1,2,11
3:00PM - 3:59PM,0,3,0,3,1,1,4,12
4:00PM - 4:59PM,2,1,3,1,2,4,2,15
5:00PM - 5:59PM,3,6,5,2,7,1,6,30
6:00PM - 6:59PM,2,7,9,2,3,1,0,24
7:00PM - 7:59PM,1,1,4,6,1,2,2,17
8:00PM - 8:59PM,2,0,2,1,5,1,2,13
9:00PM - 9:59PM,0,3,2,2,3,2,2,14
10:00PM - 10:59PM,1,1,1,1,0,2,0,6
11:00PM - 11:59PM,0,0,0,0,3,0,0,3
Membership Totals:,22,41,44,38,32,33,27,237
Membership Type: Class MWF,,,,,,,,
12:00PM - 12:59PM,0,2,0,2,0,0,0,4
4:00PM - 4:59PM,0,0,0,2,0,0,0,2
5:00PM - 5:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,3,0,4,0,0,0,7
Membership Type: Class TU/TR,,,,,,,,
8:00AM - 8:59AM,0,0,1,0,1,0,0,2
10:00AM - 10:59AM,0,0,1,0,1,0,0,2
Membership Totals:,0,0,2,0,2,0,0,4
Membership Type: Club Sports- Limited,,,,,,,,
2:00PM - 2:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,0,2,0,0,3,0,5
