Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Aug 22, 2022 12:00 AM to Sun, Aug 28, 2022 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,0,1,0,1
7:00AM - 7:59AM,0,0,0,1,2,0,0,3
8:00AM - 8:59AM,0,1,0,0,0,0,0,1
9:00AM - 9:59AM,0,0,2,0,2,1,0,5
10:00AM - 10:59AM,0,1,1,1,2,0,0,5
11:00AM - 11:59AM,0,3,1,4,1,5,0,14
12:00PM - 12:59PM,0,3,0,3,1,4,0,11
1:00PM - 1:59PM,0,1,2,0,2,1,0,6
2:00PM - 2:59PM,0,2,4,2,1,0,0,9
3:00PM - 3:59PM,0,1,2,2,1,3,0,9
4:00PM - 4:59PM,0,0,2,1,2,3,0,8
5:00PM - 5:59PM,0,2,2,4,5,3,0,16
6:00PM - 6:59PM,0,2,2,1,0,0,0,5
Membership Totals:,0,16,18,19,19,21,0,93
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,2,0,2,1,1,0,6
8:00AM - 8:59AM,0,1,0,1,0,1,0,3
9:00AM - 9:59AM,0,1,0,0,0,0,0,1
10:00AM - 10:59AM,0,1,1,1,0,1,0,4
11:00AM - 11:59AM,0,1,0,0,4,1,0,6
12:00PM - 12:59PM,0,1,4,1,0,0,0,6
1:00PM - 1:59PM,0,1,1,1,1,3,0,7
2:00PM - 2:59PM,0,0,0,3,2,1,0,6
3:00PM - 3:59PM,0,2,3,0,1,1,0,7
4:00PM - 4:59PM,0,3,0,1,1,3,0,8
5:00PM - 5:59PM,0,2,1,1,1,1,0,6
6:00PM - 6:59PM,0,1,1,4,2,0,0,8
7:00PM - 7:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,16,11,15,13,14,0,69
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,1,2,2,1,2,0,8
7:00AM - 7:59AM,0,1,2,0,0,0,0,3
8:00AM - 8:59AM,0,0,0,1,1,1,0,3
9:00AM - 9:59AM,0,2,0,0,1,0,0,3
10:00AM - 10:59AM,0,1,1,1,2,1,0,6
11:00AM - 11:59AM,0,6,2,4,2,3,0,17
12:00PM - 12:59PM,0,2,0,2,1,2,0,7
1:00PM - 1:59PM,0,1,1,1,0,0,0,3
2:00PM - 2:59PM,0,2,1,0,1,1,0,5
3:00PM - 3:59PM,0,3,0,2,2,0,0,7
4:00PM - 4:59PM,0,1,5,2,0,3,0,11
5:00PM - 5:59PM,0,4,4,2,3,5,0,18
6:00PM - 6:59PM,0,4,4,4,3,2,0,17
7:00PM - 7:59PM,0,1,0,1,0,0,0,2
Membership Totals:,0,29,22,22,17,20,0,110
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,5,6,5,5,6,0,27
7:00AM - 7:59AM,0,10,7,3,2,3,0,25
8:00AM - 8:59AM,0,10,8,7,4,6,0,35
9:00AM - 9:59AM,0,6,5,8,9,10,0,38
10:00AM - 10:59AM,0,17,13,11,14,16,0,71
11:00AM - 11:59AM,0,21,13,14,11,22,0,81
12:00PM - 12:59PM,0,26,27,17,7,16,0,93
1:00PM - 1:59PM,0,14,16,19,11,13,0,73
2:00PM - 2:59PM,0,21,16,18,18,19,0,92
3:00PM - 3:59PM,0,26,22,13,40,23,0,124
4:00PM - 4:59PM,0,41,28,31,27,17,0,144
5:00PM - 5:59PM,0,44,30,42,22,23,0,161
6:00PM - 6:59PM,0,28,45,35,33,13,0,154
7:00PM - 7:59PM,0,16,10,13,9,3,0,51
Membership Totals:,0,285,246,236,212,190,0,1169
Membership Type: Current Student 1,,,,,,,,
9:00AM - 9:59AM,0,0,0,0,1,0,0,1
10:00AM - 10:59AM,0,1,2,0,1,1,0,5
11:00AM - 11:59AM,0,1,1,1,1,0,0,4
12:00PM - 12:59PM,0,0,0,0,0,1,0,1
1:00PM - 1:59PM,0,0,0,1,1,0,0,2
3:00PM - 3:59PM,0,1,2,1,0,0,0,4
4:00PM - 4:59PM,0,1,0,1,0,0,0,2
5:00PM - 5:59PM,0,1,0,1,0,2,0,4
6:00PM - 6:59PM,0,0,0,0,0,1,0,1
7:00PM - 7:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,5,6,5,4,5,0,25
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,0,1,0,2,0,0,3
7:00AM - 7:59AM,0,0,0,0,0,1,0,1
8:00AM - 8:59AM,0,0,0,0,1,1,0,2
9:00AM - 9:59AM,0,1,1,1,1,1,0,5
10:00AM - 10:59AM,0,3,1,1,0,1,0,6
11:00AM - 11:59AM,0,2,1,2,2,1,0,8
12:00PM - 12:59PM,0,0,0,1,0,0,0,1
1:00PM - 1:59PM,0,0,1,1,1,1,0,4
2:00PM - 2:59PM,0,2,0,0,0,0,0,2
3:00PM - 3:59PM,0,1,0,0,0,0,0,1
4:00PM - 4:59PM,0,0,1,2,1,1,0,5
5:00PM - 5:59PM,0,3,0,1,1,2,0,7
6:00PM - 6:59PM,0,1,1,1,1,1,0,5
7:00PM - 7:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,13,7,11,10,10,0,51
Membership Type: Faculty/Staff,,,,,,,,
6:00AM - 6:59AM,0,4,3,2,1,1,0,11
7:00AM - 7:59AM,0,1,1,3,2,1,0,8
