Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Aug 1, 2016 12:00 AM to Sun, Aug 7, 2016 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,0,1,0,0,0,2
8:00AM - 8:59AM,0,1,0,0,1,1,0,3
9:00AM - 9:59AM,0,2,0,1,0,0,0,3
10:00AM - 10:59AM,0,0,0,1,0,2,0,3
11:00AM - 11:59AM,0,2,2,1,0,5,0,10
12:00PM - 12:59PM,3,1,2,0,1,0,0,7
1:00PM - 1:59PM,1,0,0,0,0,1,0,2
2:00PM - 2:59PM,1,0,0,1,1,1,1,5
3:00PM - 3:59PM,1,0,0,2,0,2,0,5
4:00PM - 4:59PM,0,1,1,1,0,0,0,3
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
6:00PM - 6:59PM,0,1,1,0,1,0,0,3
7:00PM - 7:59PM,1,0,0,0,0,0,0,1
Membership Totals:,7,9,6,9,4,12,1,48
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,2,1,1,0,2,0,6
7:00AM - 7:59AM,0,1,2,1,2,2,0,8
8:00AM - 8:59AM,0,0,1,0,0,2,0,3
9:00AM - 9:59AM,0,0,1,2,2,0,0,5
10:00AM - 10:59AM,0,4,2,2,1,4,0,13
11:00AM - 11:59AM,0,1,2,4,0,6,1,14
12:00PM - 12:59PM,5,6,3,2,3,1,1,21
1:00PM - 1:59PM,1,1,0,1,1,1,1,6
2:00PM - 2:59PM,1,2,2,1,2,3,2,13
3:00PM - 3:59PM,7,3,4,0,4,1,1,20
4:00PM - 4:59PM,1,4,5,4,1,5,1,21
5:00PM - 5:59PM,1,4,6,6,4,3,3,27
6:00PM - 6:59PM,3,4,8,6,8,5,2,36
7:00PM - 7:59PM,0,0,0,2,2,1,0,5
Membership Totals:,19,32,37,32,30,36,12,198
Membership Type: Community Members,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,1,0,0,1
6:00AM - 6:59AM,0,1,5,6,3,3,0,18
7:00AM - 7:59AM,0,3,1,0,1,2,0,7
8:00AM - 8:59AM,0,1,4,2,0,1,0,8
9:00AM - 9:59AM,0,1,3,1,0,3,0,8
10:00AM - 10:59AM,0,0,3,1,2,2,0,8
11:00AM - 11:59AM,0,6,3,1,2,1,0,13
12:00PM - 12:59PM,4,1,3,2,3,0,1,14
1:00PM - 1:59PM,5,1,0,1,1,3,3,14
2:00PM - 2:59PM,2,7,5,2,5,5,3,29
3:00PM - 3:59PM,2,3,1,2,4,4,4,20
4:00PM - 4:59PM,3,1,0,4,2,2,0,12
5:00PM - 5:59PM,3,7,7,8,8,3,1,37
6:00PM - 6:59PM,1,2,2,4,4,3,3,19
7:00PM - 7:59PM,1,2,0,1,2,0,2,8
Membership Totals:,21,36,37,35,38,32,17,216
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,2,0,0,2
6:00AM - 6:59AM,0,13,9,7,6,10,0,45
7:00AM - 7:59AM,0,12,10,11,12,11,0,56
8:00AM - 8:59AM,0,18,32,32,26,19,0,127
9:00AM - 9:59AM,0,35,35,29,22,34,0,155
10:00AM - 10:59AM,0,20,25,20,40,41,0,146
11:00AM - 11:59AM,1,60,48,50,56,53,2,270
12:00PM - 12:59PM,53,58,55,53,54,58,9,340
1:00PM - 1:59PM,26,61,46,40,59,47,53,332
2:00PM - 2:59PM,31,41,36,45,39,59,29,280
3:00PM - 3:59PM,44,55,69,82,65,58,29,402
4:00PM - 4:59PM,42,106,101,95,72,65,33,514
5:00PM - 5:59PM,40,131,102,117,103,59,50,602
6:00PM - 6:59PM,45,102,83,109,111,79,58,587
7:00PM - 7:59PM,24,15,25,27,13,14,12,130
Membership Totals:,306,727,676,717,680,607,275,3988
Membership Type: Current Student 1,,,,,,,,
7:00AM - 7:59AM,0,1,2,0,1,0,0,4
8:00AM - 8:59AM,0,0,1,0,0,0,0,1
9:00AM - 9:59AM,0,2,1,1,0,0,0,4
10:00AM - 10:59AM,0,1,1,0,0,0,0,2
11:00AM - 11:59AM,0,0,0,0,0,2,0,2
12:00PM - 12:59PM,0,1,0,0,2,1,0,4
1:00PM - 1:59PM,0,1,0,0,0,1,0,2
2:00PM - 2:59PM,0,0,1,1,0,0,1,3
3:00PM - 3:59PM,0,1,2,0,1,1,0,5
4:00PM - 4:59PM,0,4,3,3,0,2,0,12
5:00PM - 5:59PM,0,1,1,2,2,0,0,6
6:00PM - 6:59PM,0,4,1,1,1,0,2,9
7:00PM - 7:59PM,0,0,1,0,0,0,0,1
Membership Totals:,0,16,14,8,7,7,3,55
Membership Type: PE & Rec Staff,,,,,,,,
6:00AM - 6:59AM,0,0,1,0,0,0,0,1
7:00AM - 7:59AM,0,1,0,0,0,0,0,1
8:00AM - 8:59AM,0,0,0,0,1,0,0,1
12:00PM - 12:59PM,0,1,0,1,0,0,0,2
1:00PM - 1:59PM,0,0,0,2,4,0,0,6
2:00PM - 2:59PM,0,0,0,0,0,0,1,1
4:00PM - 4:59PM,1,0,0,0,0,0,0,1
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
6:00PM - 6:59PM,0,0,2,1,0,1,0,4
Membership Totals:,1,2,3,5,5,1,1,18
Totals:,354,822,773,806,764,695,309,4523
"Mon, Feb 3 2025 9:57A",,,,,,,,Page: 1/1
