Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Aug 29, 2016 12:00 AM to Sun, Sep 4, 2016 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
10:00AM - 10:59AM,0,1,0,2,1,2,0,6
11:00AM - 11:59AM,0,2,0,3,0,3,0,8
12:00PM - 12:59PM,0,0,2,1,0,0,0,3
1:00PM - 1:59PM,0,1,0,0,0,1,0,2
2:00PM - 2:59PM,0,0,1,0,0,0,0,1
3:00PM - 3:59PM,0,1,0,0,1,0,0,2
4:00PM - 4:59PM,0,1,0,0,1,1,0,3
5:00PM - 5:59PM,0,1,1,1,0,0,0,3
6:00PM - 6:59PM,0,0,1,0,0,2,0,3
Membership Totals:,0,7,5,7,3,9,0,31
Membership Type: Alumni Members,,,,,,,,
10:00AM - 10:59AM,0,4,2,5,3,5,0,19
11:00AM - 11:59AM,0,0,3,1,2,2,0,8
12:00PM - 12:59PM,0,3,1,0,0,1,0,5
1:00PM - 1:59PM,0,1,0,1,1,1,0,4
2:00PM - 2:59PM,0,1,1,4,0,1,0,7
3:00PM - 3:59PM,0,1,0,3,1,1,0,6
4:00PM - 4:59PM,0,5,4,1,0,8,0,18
5:00PM - 5:59PM,0,6,6,5,1,5,0,23
6:00PM - 6:59PM,0,3,2,1,3,1,0,10
7:00PM - 7:59PM,0,0,0,4,1,0,0,5
Membership Totals:,0,24,19,25,12,25,0,105
Membership Type: Community Members,,,,,,,,
10:00AM - 10:59AM,0,2,5,5,3,6,0,21
11:00AM - 11:59AM,0,4,0,4,1,4,0,13
12:00PM - 12:59PM,0,2,1,2,2,0,0,7
1:00PM - 1:59PM,0,3,3,1,0,1,0,8
2:00PM - 2:59PM,0,5,3,2,3,2,0,15
3:00PM - 3:59PM,0,2,4,3,2,1,0,12
4:00PM - 4:59PM,0,3,4,3,4,4,0,18
5:00PM - 5:59PM,0,8,4,6,7,1,0,26
6:00PM - 6:59PM,0,2,1,4,3,2,0,12
7:00PM - 7:59PM,0,0,0,0,1,1,0,2
Membership Totals:,0,31,25,30,26,22,0,134
Membership Type: Community Membership,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Current Student,,,,,,,,
9:00AM - 9:59AM,0,14,0,1,0,0,0,15
10:00AM - 10:59AM,0,41,35,33,31,38,0,178
11:00AM - 11:59AM,0,49,36,38,36,37,0,196
12:00PM - 12:59PM,0,28,26,23,22,25,0,124
1:00PM - 1:59PM,0,39,42,30,31,25,0,167
2:00PM - 2:59PM,0,41,33,30,23,20,0,147
3:00PM - 3:59PM,0,50,44,42,35,22,0,193
4:00PM - 4:59PM,0,52,41,44,42,27,0,206
5:00PM - 5:59PM,0,77,67,60,46,37,0,287
6:00PM - 6:59PM,0,40,51,38,55,27,0,211
7:00PM - 7:59PM,0,13,11,15,9,9,0,57
