Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Sep 26, 2016 12:00 AM to Sun, Oct 2, 2016 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,1,0,0,0,0,1
8:00AM - 8:59AM,0,2,1,1,0,1,0,5
9:00AM - 9:59AM,0,1,0,0,1,0,0,2
10:00AM - 10:59AM,0,1,1,0,0,1,0,3
11:00AM - 11:59AM,0,1,0,0,0,4,0,5
12:00PM - 12:59PM,0,0,1,3,0,1,0,5
1:00PM - 1:59PM,0,0,1,1,3,0,1,6
2:00PM - 2:59PM,1,0,1,1,0,2,0,5
3:00PM - 3:59PM,0,0,0,0,0,1,3,4
4:00PM - 4:59PM,1,1,1,0,2,1,0,6
5:00PM - 5:59PM,1,0,1,0,2,0,0,4
6:00PM - 6:59PM,0,0,0,1,0,1,0,2
9:00PM - 9:59PM,0,0,1,0,0,0,0,1
10:00PM - 10:59PM,0,0,1,0,0,0,0,1
Membership Totals:,3,6,10,7,8,12,4,50
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,2,2,2,0,2,0,8
7:00AM - 7:59AM,0,1,3,1,1,0,0,6
8:00AM - 8:59AM,0,0,2,0,0,1,0,3
9:00AM - 9:59AM,0,3,3,0,3,1,0,10
10:00AM - 10:59AM,2,6,0,4,1,5,1,19
11:00AM - 11:59AM,2,3,1,5,3,0,1,15
12:00PM - 12:59PM,1,1,3,2,3,1,3,14
1:00PM - 1:59PM,2,3,2,3,4,1,2,17
2:00PM - 2:59PM,2,4,1,4,1,2,1,15
3:00PM - 3:59PM,0,1,3,3,2,1,5,15
4:00PM - 4:59PM,5,3,4,1,3,8,3,27
5:00PM - 5:59PM,5,12,4,6,4,4,2,37
6:00PM - 6:59PM,2,5,6,10,9,4,2,38
7:00PM - 7:59PM,2,1,3,1,3,6,2,18
8:00PM - 8:59PM,1,2,0,0,2,2,1,8
9:00PM - 9:59PM,2,0,0,1,0,0,0,3
10:00PM - 10:59PM,0,0,3,0,0,0,0,3
11:00PM - 11:59PM,0,0,0,1,0,0,0,1
Membership Totals:,26,47,40,44,39,38,23,257
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,5,6,3,2,1,0,17
7:00AM - 7:59AM,0,4,0,1,3,3,0,11
8:00AM - 8:59AM,0,1,0,2,3,1,0,7
9:00AM - 9:59AM,0,0,2,3,0,0,0,5
10:00AM - 10:59AM,0,2,2,0,1,1,4,10
11:00AM - 11:59AM,1,2,2,2,2,3,2,14
12:00PM - 12:59PM,1,4,3,3,3,3,1,18
1:00PM - 1:59PM,2,1,1,2,2,1,2,11
2:00PM - 2:59PM,2,1,2,1,4,4,0,14
3:00PM - 3:59PM,4,1,4,1,1,4,4,19
4:00PM - 4:59PM,1,5,2,3,3,13,2,29
5:00PM - 5:59PM,8,5,9,5,12,9,4,52
6:00PM - 6:59PM,6,6,8,11,7,6,5,49
7:00PM - 7:59PM,2,4,8,4,4,4,2,28
8:00PM - 8:59PM,4,4,3,1,3,0,0,15
9:00PM - 9:59PM,0,1,0,3,1,0,2,7
Membership Totals:,31,46,52,45,51,53,28,306
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,142,99,129,80,63,0,513
7:00AM - 7:59AM,0,142,91,130,70,46,0,479
8:00AM - 8:59AM,0,318,244,264,180,73,0,1079
9:00AM - 9:59AM,0,482,407,398,298,138,12,1735
10:00AM - 10:59AM,140,471,393,383,298,201,119,2005
11:00AM - 11:59AM,93,386,516,326,376,274,161,2132
12:00PM - 12:59PM,100,363,259,300,265,238,150,1675
1:00PM - 1:59PM,167,447,415,381,433,273,170,2286
2:00PM - 2:59PM,107,379,302,266,247,340,202,1843
3:00PM - 3:59PM,160,449,505,314,309,310,180,2227
4:00PM - 4:59PM,190,485,368,284,283,329,186,2125
5:00PM - 5:59PM,231,462,474,375,354,307,159,2362
6:00PM - 6:59PM,199,386,446,442,337,223,114,2147
7:00PM - 7:59PM,201,348,378,278,290,155,115,1765
8:00PM - 8:59PM,160,415,329,266,226,127,92,1615
9:00PM - 9:59PM,125,233,205,210,156,64,62,1055
10:00PM - 10:59PM,71,77,88,74,62,31,48,451
11:00PM - 11:59PM,7,14,7,9,11,12,15,75
Membership Totals:,1951,5999,5526,4829,4275,3204,1785,27569
Membership Type: Current Student 1,,,,,,,,
8:00AM - 8:59AM,0,1,0,1,0,0,0,2
9:00AM - 9:59AM,0,0,1,0,0,0,0,1
10:00AM - 10:59AM,0,0,0,1,1,0,0,2
11:00AM - 11:59AM,1,1,0,0,0,0,0,2
12:00PM - 12:59PM,0,0,1,0,0,1,0,2
1:00PM - 1:59PM,1,1,0,1,0,0,0,3
3:00PM - 3:59PM,0,1,0,0,0,0,0,1
4:00PM - 4:59PM,0,0,0,0,1,1,1,3
5:00PM - 5:59PM,2,2,0,1,0,4,1,10
6:00PM - 6:59PM,0,0,0,1,2,1,0,4
7:00PM - 7:59PM,1,0,1,0,1,1,0,4
8:00PM - 8:59PM,0,0,0,1,0,0,0,1
10:00PM - 10:59PM,1,0,0,0,0,0,0,1
Membership Totals:,6,6,3,6,5,8,2,36
Membership Type: PE & Rec Staff,,,,,,,,
7:00AM - 7:59AM,0,1,0,0,0,0,0,1
8:00AM - 8:59AM,0,4,6,1,2,0,0,13
9:00AM - 9:59AM,0,6,9,2,2,0,0,19
10:00AM - 10:59AM,0,6,5,4,3,1,1,20
11:00AM - 11:59AM,0,4,4,1,4,1,0,14
12:00PM - 12:59PM,1,1,2,3,2,0,0,9
1:00PM - 1:59PM,0,8,3,7,1,0,0,19
2:00PM - 2:59PM,0,1,0,0,1,1,0,3
3:00PM - 3:59PM,0,1,1,0,1,0,0,3
4:00PM - 4:59PM,0,1,1,2,2,2,0,8
5:00PM - 5:59PM,0,0,1,1,0,0,0,2
6:00PM - 6:59PM,0,0,0,2,0,0,0,2
7:00PM - 7:59PM,0,0,0,0,0,3,0,3
9:00PM - 9:59PM,1,0,0,0,0,0,0,1
Membership Totals:,2,33,32,23,18,8,1,117
Totals:,2019,6137,5663,4954,4396,3323,1843,28335
"Mon, Feb 3 2025 10:07A",,,,,,,,Page: 1/1
