Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Apr 8, 2019 12:00 AM to Sun, Apr 14, 2019 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,2,4,2,1,0,11
7:00AM - 7:59AM,0,2,4,0,0,3,0,9
9:00AM - 9:59AM,0,1,0,0,1,1,0,3
10:00AM - 10:59AM,2,0,0,0,1,3,0,6
11:00AM - 11:59AM,1,3,1,1,1,0,2,9
12:00PM - 12:59PM,2,1,1,2,2,1,0,9
1:00PM - 1:59PM,2,0,2,2,0,0,0,6
2:00PM - 2:59PM,0,4,3,4,0,0,0,11
3:00PM - 3:59PM,1,0,2,3,1,3,2,12
4:00PM - 4:59PM,0,0,2,1,2,2,0,7
5:00PM - 5:59PM,1,1,2,1,4,2,0,11
6:00PM - 6:59PM,1,2,4,1,1,3,0,12
7:00PM - 7:59PM,1,0,1,0,3,0,1,6
8:00PM - 8:59PM,0,0,1,0,0,0,0,1
9:00PM - 9:59PM,0,1,0,0,0,0,0,1
10:00PM - 10:59PM,0,0,1,0,0,0,0,1
Membership Totals:,11,17,26,19,18,19,5,115
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,6,2,5,5,5,0,23
7:00AM - 7:59AM,0,3,4,4,2,0,0,13
8:00AM - 8:59AM,0,3,2,3,1,2,0,11
9:00AM - 9:59AM,0,1,0,2,3,3,0,9
10:00AM - 10:59AM,4,2,8,4,5,5,4,32
11:00AM - 11:59AM,1,3,0,1,1,3,4,13
12:00PM - 12:59PM,3,4,2,2,1,2,3,17
1:00PM - 1:59PM,1,6,2,1,1,4,1,16
2:00PM - 2:59PM,6,4,4,3,5,5,2,29
3:00PM - 3:59PM,2,6,3,3,3,3,7,27
4:00PM - 4:59PM,4,4,4,11,2,5,1,31
5:00PM - 5:59PM,3,9,8,6,7,3,5,41
6:00PM - 6:59PM,0,6,10,6,5,2,1,30
7:00PM - 7:59PM,0,2,4,0,5,1,1,13
8:00PM - 8:59PM,1,1,4,4,1,2,1,14
9:00PM - 9:59PM,1,1,1,3,2,0,0,8
10:00PM - 10:59PM,1,1,1,2,0,3,1,9
Membership Totals:,27,62,59,60,49,48,31,336
Membership Type: Club Sport Fencing - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,1,0,0,0,1
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,1,0,0,0,1
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,1,0,0,1,0,0,2
Membership Totals:,0,1,0,0,1,0,0,2
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,3,4,3,6,5,0,21
7:00AM - 7:59AM,0,1,0,3,4,0,0,8
8:00AM - 8:59AM,0,2,0,2,0,3,0,7
