Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jul 29, 2019 12:00 AM to Sun, Aug 4, 2019 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,3,1,0,1,0,7
9:00AM - 9:59AM,0,0,0,0,1,0,0,1
10:00AM - 10:59AM,0,1,1,1,0,0,0,3
11:00AM - 11:59AM,0,4,0,0,0,2,0,6
12:00PM - 12:59PM,0,0,1,2,1,1,1,6
1:00PM - 1:59PM,3,1,0,0,1,1,0,6
2:00PM - 2:59PM,0,0,2,1,2,1,1,7
3:00PM - 3:59PM,0,0,6,1,1,0,0,8
4:00PM - 4:59PM,0,4,0,3,3,2,1,13
5:00PM - 5:59PM,0,1,2,2,2,2,0,9
6:00PM - 6:59PM,1,0,1,0,1,0,0,3
Membership Totals:,4,13,16,11,12,10,3,69
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,6,6,4,6,1,0,23
7:00AM - 7:59AM,0,2,3,1,1,3,0,10
8:00AM - 8:59AM,0,0,0,1,1,5,0,7
9:00AM - 9:59AM,0,2,3,2,0,1,0,8
10:00AM - 10:59AM,0,1,1,2,1,2,0,7
11:00AM - 11:59AM,0,4,0,5,2,3,0,14
12:00PM - 12:59PM,6,3,0,2,2,4,4,21
1:00PM - 1:59PM,2,4,2,3,3,2,1,17
2:00PM - 2:59PM,3,1,1,1,1,1,1,9
3:00PM - 3:59PM,1,6,3,1,5,1,1,18
4:00PM - 4:59PM,2,2,3,3,2,2,1,15
5:00PM - 5:59PM,3,10,6,7,4,3,1,34
6:00PM - 6:59PM,3,2,4,3,8,10,3,33
7:00PM - 7:59PM,0,1,1,0,1,3,1,7
Membership Totals:,20,44,33,35,37,41,13,223
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,6,2,4,2,3,0,17
7:00AM - 7:59AM,0,0,0,0,2,1,0,3
8:00AM - 8:59AM,0,1,1,0,2,0,0,4
9:00AM - 9:59AM,0,1,3,1,0,1,0,6
10:00AM - 10:59AM,0,0,1,3,1,4,0,9
11:00AM - 11:59AM,0,5,3,4,3,0,0,15
12:00PM - 12:59PM,2,3,0,2,0,4,0,11
1:00PM - 1:59PM,0,1,6,5,2,1,5,20
2:00PM - 2:59PM,3,6,1,4,3,5,5,27
3:00PM - 3:59PM,3,5,7,5,3,1,0,24
4:00PM - 4:59PM,0,1,7,8,5,3,2,26
5:00PM - 5:59PM,5,11,9,5,8,6,5,49
6:00PM - 6:59PM,2,10,4,3,3,1,1,24
7:00PM - 7:59PM,0,1,0,1,1,0,1,4
Membership Totals:,15,51,44,45,35,30,19,239
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,13,11,6,8,7,0,45
7:00AM - 7:59AM,0,14,7,7,11,11,0,50
