Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 6, 2019 12:00 AM to Sun, May 12, 2019 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,3,3,1,0,0,9
7:00AM - 7:59AM,0,0,1,1,0,1,0,3
8:00AM - 8:59AM,0,0,2,0,1,1,0,4
9:00AM - 9:59AM,0,0,0,0,0,2,0,2
10:00AM - 10:59AM,0,1,0,0,0,0,1,2
11:00AM - 11:59AM,1,3,0,3,1,1,0,9
12:00PM - 12:59PM,0,2,0,0,0,2,0,4
1:00PM - 1:59PM,2,1,0,2,1,1,0,7
2:00PM - 2:59PM,1,2,1,0,2,0,1,7
3:00PM - 3:59PM,1,1,0,1,4,1,0,8
4:00PM - 4:59PM,4,0,0,3,4,0,0,11
5:00PM - 5:59PM,1,4,3,2,2,3,0,15
6:00PM - 6:59PM,0,2,0,3,1,2,1,9
7:00PM - 7:59PM,0,0,2,1,1,1,0,5
8:00PM - 8:59PM,1,0,0,3,0,1,1,6
Membership Totals:,11,18,12,22,18,16,4,101
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,6,5,5,2,3,0,21
7:00AM - 7:59AM,0,1,3,3,2,3,0,12
8:00AM - 8:59AM,0,2,2,4,4,3,0,15
9:00AM - 9:59AM,0,1,3,0,0,1,1,6
10:00AM - 10:59AM,2,1,3,2,2,8,1,19
11:00AM - 11:59AM,3,4,1,3,2,3,1,17
12:00PM - 12:59PM,2,2,2,5,3,4,2,20
1:00PM - 1:59PM,0,1,1,2,3,1,1,9
2:00PM - 2:59PM,1,3,2,0,4,3,2,15
3:00PM - 3:59PM,2,6,0,5,3,4,3,23
4:00PM - 4:59PM,4,6,4,3,2,0,3,22
5:00PM - 5:59PM,3,5,8,6,4,5,2,33
6:00PM - 6:59PM,4,5,13,9,3,4,4,42
7:00PM - 7:59PM,2,3,5,2,0,3,2,17
8:00PM - 8:59PM,2,2,3,1,1,3,1,13
9:00PM - 9:59PM,0,3,1,4,0,2,0,10
10:00PM - 10:59PM,0,1,1,3,0,1,1,7
11:00PM - 11:59PM,0,0,0,1,0,0,0,1
Membership Totals:,25,52,57,58,35,51,24,302
Membership Type: Club Sport Fencing - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,1,0,1,0,0,0,2
6:00PM - 6:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,1,0,2,0,0,0,3
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,1,0,1,0,0,0,2
5:00PM - 5:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,1,0,2,0,0,0,3
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
