Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Nov 18, 2019 12:00 AM to Sun, Nov 24, 2019 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,2,1,1,3,0,8
7:00AM - 7:59AM,0,3,2,2,0,2,0,9
8:00AM - 8:59AM,0,0,2,2,1,0,0,5
9:00AM - 9:59AM,0,2,1,0,0,2,1,6
10:00AM - 10:59AM,1,4,3,2,0,3,1,14
11:00AM - 11:59AM,3,1,0,0,0,2,2,8
12:00PM - 12:59PM,2,2,3,3,0,0,0,10
1:00PM - 1:59PM,3,0,1,3,0,0,0,7
2:00PM - 2:59PM,1,4,1,0,1,3,0,10
3:00PM - 3:59PM,0,1,2,1,1,0,0,5
4:00PM - 4:59PM,2,3,7,0,3,1,0,16
5:00PM - 5:59PM,0,1,2,1,2,0,0,6
6:00PM - 6:59PM,0,0,0,2,3,0,0,5
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
8:00PM - 8:59PM,0,0,0,2,0,0,0,2
10:00PM - 10:59PM,1,0,0,0,0,0,0,1
Membership Totals:,13,22,26,19,13,16,4,113
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,6,8,7,8,7,0,36
7:00AM - 7:59AM,0,3,2,4,1,2,0,12
8:00AM - 8:59AM,0,2,1,1,1,2,0,7
9:00AM - 9:59AM,0,1,3,2,2,2,0,10
10:00AM - 10:59AM,3,3,3,2,2,3,2,18
11:00AM - 11:59AM,2,5,3,0,1,2,2,15
12:00PM - 12:59PM,4,3,1,1,1,3,0,13
1:00PM - 1:59PM,1,3,3,3,1,4,3,18
2:00PM - 2:59PM,1,0,1,1,3,4,5,15
3:00PM - 3:59PM,0,1,1,5,2,2,0,11
4:00PM - 4:59PM,1,4,9,6,3,7,3,33
5:00PM - 5:59PM,3,7,6,5,2,5,3,31
6:00PM - 6:59PM,1,8,6,5,2,5,1,28
7:00PM - 7:59PM,4,3,0,3,0,1,3,14
8:00PM - 8:59PM,4,4,1,4,1,0,1,15
9:00PM - 9:59PM,1,1,1,3,1,0,0,7
10:00PM - 10:59PM,0,0,0,0,2,0,0,2
11:00PM - 11:59PM,0,0,1,0,0,0,0,1
Membership Totals:,25,54,50,52,33,49,23,286
Membership Type: Club Sports - Dance - Limited Hours,,,,,,,,
10:00AM - 10:59AM,1,0,0,0,0,0,0,1
Membership Totals:,1,0,0,0,0,0,0,1
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,1,0,1,0,0,0,2
Membership Totals:,0,1,0,1,0,0,0,2
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,1,1,1,0,0,4
7:00PM - 7:59PM,0,1,1,1,1,0,0,4
Membership Totals:,0,2,2,2,2,0,0,8
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
