Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Apr 9, 2018 12:00 AM to Sun, Apr 15, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,1,1,2,1,0,6
7:00AM - 7:59AM,0,0,0,3,1,2,0,6
8:00AM - 8:59AM,0,2,1,0,0,2,0,5
9:00AM - 9:59AM,0,1,0,0,3,0,0,4
10:00AM - 10:59AM,0,1,0,0,0,1,2,4
11:00AM - 11:59AM,0,3,0,2,0,3,0,8
12:00PM - 12:59PM,3,1,3,1,0,2,0,10
1:00PM - 1:59PM,0,0,2,1,0,2,0,5
2:00PM - 2:59PM,1,0,1,1,1,0,1,5
3:00PM - 3:59PM,3,2,1,2,2,3,0,13
4:00PM - 4:59PM,1,4,1,4,0,2,0,12
5:00PM - 5:59PM,0,3,3,7,4,4,0,21
6:00PM - 6:59PM,0,1,2,0,1,1,0,5
8:00PM - 8:59PM,0,0,0,0,0,0,1,1
9:00PM - 9:59PM,0,0,0,0,0,1,1,2
Membership Totals:,8,19,15,22,14,24,5,107
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,5,2,2,4,2,0,15
7:00AM - 7:59AM,0,4,4,1,1,1,0,11
8:00AM - 8:59AM,0,2,4,0,3,1,0,10
9:00AM - 9:59AM,0,2,0,2,1,1,0,6
10:00AM - 10:59AM,3,5,5,4,4,5,6,32
11:00AM - 11:59AM,3,5,2,2,0,4,2,18
12:00PM - 12:59PM,1,4,5,4,1,1,2,18
1:00PM - 1:59PM,2,3,2,1,0,2,0,10
2:00PM - 2:59PM,2,3,4,0,5,2,3,19
3:00PM - 3:59PM,2,3,0,2,1,2,2,12
4:00PM - 4:59PM,2,1,2,5,2,2,2,16
5:00PM - 5:59PM,3,9,6,5,3,8,2,36
6:00PM - 6:59PM,1,8,12,9,6,3,2,41
7:00PM - 7:59PM,5,5,3,3,3,0,2,21
8:00PM - 8:59PM,1,3,3,4,3,2,1,17
9:00PM - 9:59PM,2,1,3,2,2,2,1,13
10:00PM - 10:59PM,1,2,0,4,3,1,1,12
11:00PM - 11:59PM,0,0,0,1,0,0,0,1
Membership Totals:,28,65,57,51,42,39,26,308
Membership Type: Class MWF,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,1,0,0,1
12:00PM - 12:59PM,0,0,1,0,1,0,0,2
2:00PM - 2:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,1,1,2,0,0,4
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,0,1,0,1,0,2
Membership Totals:,0,0,0,1,0,1,0,2
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,1,0,1,0,0,2
Membership Totals:,0,0,1,0,1,0,0,2
