Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 21, 2018 12:00 AM to Sun, May 27, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,0,0,0,1,0,2
7:00AM - 7:59AM,0,0,0,1,0,0,0,1
8:00AM - 8:59AM,0,1,1,0,0,0,0,2
9:00AM - 9:59AM,0,0,0,2,0,1,0,3
10:00AM - 10:59AM,0,0,0,0,1,1,0,2
11:00AM - 11:59AM,0,1,3,0,0,0,0,4
12:00PM - 12:59PM,0,0,1,1,0,1,0,3
1:00PM - 1:59PM,0,2,0,0,0,1,0,3
2:00PM - 2:59PM,1,0,0,2,0,0,0,3
3:00PM - 3:59PM,0,0,1,0,0,1,1,3
4:00PM - 4:59PM,0,1,1,1,1,1,0,5
5:00PM - 5:59PM,0,4,1,2,0,1,0,8
6:00PM - 6:59PM,1,0,0,0,2,1,0,4
7:00PM - 7:59PM,1,2,1,1,0,0,0,5
9:00PM - 9:59PM,0,0,0,0,0,0,1,1
Membership Totals:,3,12,9,10,4,9,2,49
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,4,4,2,3,2,0,15
7:00AM - 7:59AM,0,3,4,1,2,3,0,13
8:00AM - 8:59AM,0,0,1,0,0,0,0,1
9:00AM - 9:59AM,0,1,0,2,1,1,0,5
10:00AM - 10:59AM,5,4,4,2,2,2,2,21
11:00AM - 11:59AM,2,4,2,5,3,2,1,19
12:00PM - 12:59PM,1,3,2,0,1,0,0,7
1:00PM - 1:59PM,0,1,0,2,1,1,3,8
2:00PM - 2:59PM,1,1,0,2,1,5,2,12
3:00PM - 3:59PM,0,1,3,1,3,0,2,10
4:00PM - 4:59PM,4,5,0,1,3,4,1,18
5:00PM - 5:59PM,1,3,7,3,8,3,1,26
6:00PM - 6:59PM,0,13,1,5,7,4,0,30
7:00PM - 7:59PM,3,8,2,5,4,1,3,26
8:00PM - 8:59PM,0,3,6,2,2,2,1,16
9:00PM - 9:59PM,0,1,4,1,1,1,1,9
10:00PM - 10:59PM,0,4,3,1,0,1,0,9
Membership Totals:,17,59,43,35,42,32,17,245
Membership Type: Class MWF,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,0,0,1,0,1,0,2
Membership Totals:,0,0,0,1,0,1,0,2
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
8:00PM - 8:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,1,0,0,0,1
