Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jun 11, 2018 12:00 AM to Sun, Jun 17, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,3,0,1,0,0,0,4
7:00AM - 7:59AM,0,1,0,0,0,0,0,1
8:00AM - 8:59AM,0,1,0,0,0,0,0,1
10:00AM - 10:59AM,1,0,0,1,0,1,0,3
11:00AM - 11:59AM,0,3,1,2,2,2,0,10
12:00PM - 12:59PM,0,1,1,1,3,0,2,8
1:00PM - 1:59PM,0,1,1,2,0,0,0,4
2:00PM - 2:59PM,0,0,2,3,1,0,0,6
3:00PM - 3:59PM,0,2,1,4,0,0,0,7
4:00PM - 4:59PM,0,2,0,1,2,0,0,5
5:00PM - 5:59PM,0,2,2,0,2,1,1,8
6:00PM - 6:59PM,1,2,1,1,2,1,0,8
7:00PM - 7:59PM,0,0,2,0,0,0,1,3
8:00PM - 8:59PM,0,0,1,0,0,0,0,1
Membership Totals:,2,18,12,16,12,5,4,69
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,3,3,0,0,0,7
7:00AM - 7:59AM,0,1,3,1,0,0,0,5
8:00AM - 8:59AM,0,0,2,3,0,0,0,5
9:00AM - 9:59AM,0,3,1,3,0,0,0,7
10:00AM - 10:59AM,4,2,2,4,1,2,3,18
11:00AM - 11:59AM,1,2,2,3,1,2,0,11
12:00PM - 12:59PM,0,0,2,1,0,1,0,4
1:00PM - 1:59PM,2,5,1,1,1,0,1,11
2:00PM - 2:59PM,2,4,0,1,2,1,2,12
3:00PM - 3:59PM,1,1,2,1,0,2,2,9
4:00PM - 4:59PM,2,8,3,3,5,0,2,23
5:00PM - 5:59PM,2,8,3,5,5,10,4,37
6:00PM - 6:59PM,2,10,10,5,7,4,1,39
7:00PM - 7:59PM,0,4,3,5,0,0,2,14
8:00PM - 8:59PM,0,1,0,2,0,0,0,3
9:00PM - 9:59PM,0,3,0,1,0,0,0,4
10:00PM - 10:59PM,0,1,2,1,0,0,0,4
Membership Totals:,16,54,39,43,22,22,17,213
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,1,0,1,0,0,0,2
7:00AM - 7:59AM,0,1,1,0,0,0,0,2
8:00AM - 8:59AM,0,3,1,1,0,0,0,5
9:00AM - 9:59AM,0,1,2,0,0,0,0,3
10:00AM - 10:59AM,4,1,1,1,3,3,0,13
11:00AM - 11:59AM,0,1,0,1,3,2,4,11
12:00PM - 12:59PM,1,2,3,4,0,2,2,14
1:00PM - 1:59PM,1,3,1,1,2,1,1,10
2:00PM - 2:59PM,0,6,4,6,5,2,1,24
3:00PM - 3:59PM,1,3,5,1,3,1,1,15
4:00PM - 4:59PM,0,3,3,2,2,5,0,15
5:00PM - 5:59PM,4,5,5,0,7,8,1,30
