Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Oct 8, 2018 12:00 AM to Sun, Oct 14, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,2,2,8,0,0,0,12
7:00AM - 7:59AM,0,1,1,0,0,2,0,4
8:00AM - 8:59AM,0,0,1,3,2,3,0,9
9:00AM - 9:59AM,0,2,0,0,0,0,0,2
10:00AM - 10:59AM,1,1,0,0,1,1,2,6
11:00AM - 11:59AM,1,4,2,2,2,2,1,14
12:00PM - 12:59PM,1,1,2,0,2,0,0,6
1:00PM - 1:59PM,0,0,0,2,1,2,0,5
2:00PM - 2:59PM,0,0,1,0,1,0,0,2
3:00PM - 3:59PM,0,2,0,0,3,0,1,6
4:00PM - 4:59PM,0,0,2,0,0,0,0,2
5:00PM - 5:59PM,0,1,0,0,0,2,0,3
6:00PM - 6:59PM,1,3,0,0,1,1,1,7
9:00PM - 9:59PM,0,0,0,0,0,0,1,1
Membership Totals:,4,17,11,15,13,13,6,79
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,2,4,5,5,2,0,18
7:00AM - 7:59AM,0,3,4,4,4,0,0,15
8:00AM - 8:59AM,0,6,1,2,2,1,0,12
9:00AM - 9:59AM,0,2,1,2,0,4,0,9
10:00AM - 10:59AM,2,1,2,1,1,2,2,11
11:00AM - 11:59AM,0,1,2,2,2,1,3,11
12:00PM - 12:59PM,2,6,1,0,2,3,0,14
1:00PM - 1:59PM,0,0,3,2,1,2,2,10
2:00PM - 2:59PM,0,3,3,1,1,2,2,12
3:00PM - 3:59PM,4,6,2,1,3,3,0,19
4:00PM - 4:59PM,3,2,3,6,2,2,2,20
5:00PM - 5:59PM,0,6,5,3,4,4,1,23
6:00PM - 6:59PM,2,9,4,7,2,3,1,28
7:00PM - 7:59PM,1,4,3,1,2,1,1,13
8:00PM - 8:59PM,1,2,4,1,0,2,2,12
9:00PM - 9:59PM,0,0,3,0,0,0,2,5
10:00PM - 10:59PM,0,0,1,1,0,0,1,3
11:00PM - 11:59PM,1,0,0,0,0,0,0,1
Membership Totals:,16,53,46,39,31,32,19,236
Membership Type: Class MW,,,,,,,,
12:00PM - 12:59PM,0,0,0,1,0,0,0,1
1:00PM - 1:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,1,0,0,0,2
Membership Type: Club Sport Fencing - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,0,0,0,0,1
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
4:00PM - 4:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,1,0,0,0,0,0,1
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
11:00AM - 11:59AM,1,0,0,0,0,0,0,1
