Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jul 3, 2017 12:00 AM to Sun, Jul 9, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
7:00AM - 7:59AM,0,0,0,0,1,0,0,1
8:00AM - 8:59AM,0,0,0,0,1,0,0,1
10:00AM - 10:59AM,0,1,0,1,1,0,0,3
11:00AM - 11:59AM,0,3,0,1,1,1,0,6
12:00PM - 12:59PM,2,0,0,0,0,0,0,2
1:00PM - 1:59PM,1,1,0,0,1,0,1,4
2:00PM - 2:59PM,4,1,0,2,1,1,2,11
3:00PM - 3:59PM,1,0,0,0,2,2,0,5
4:00PM - 4:59PM,1,1,0,1,1,2,0,6
5:00PM - 5:59PM,1,0,0,2,3,3,1,10
Membership Totals:,10,7,0,7,12,9,4,49
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,0,0,2,1,0,6
7:00AM - 7:59AM,0,0,0,1,1,1,0,3
8:00AM - 8:59AM,0,0,0,0,1,0,0,1
9:00AM - 9:59AM,0,2,0,3,0,1,0,6
10:00AM - 10:59AM,0,3,0,2,2,2,0,9
11:00AM - 11:59AM,0,1,0,0,0,3,0,4
12:00PM - 12:59PM,7,0,0,0,3,2,1,13
1:00PM - 1:59PM,0,2,0,0,3,1,0,6
2:00PM - 2:59PM,0,0,0,0,1,0,2,3
3:00PM - 3:59PM,1,4,0,3,1,1,4,14
4:00PM - 4:59PM,1,5,0,4,4,2,1,17
5:00PM - 5:59PM,0,3,0,5,2,4,2,16
6:00PM - 6:59PM,2,1,0,4,7,1,2,17
7:00PM - 7:59PM,0,1,0,2,1,1,0,5
Membership Totals:,11,25,0,24,28,20,12,120
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,1,0,1,1,1,0,4
7:00AM - 7:59AM,0,1,0,0,0,1,0,2
8:00AM - 8:59AM,0,1,0,0,1,1,0,3
9:00AM - 9:59AM,0,1,0,1,1,2,0,5
10:00AM - 10:59AM,0,1,0,1,4,3,0,9
11:00AM - 11:59AM,0,1,0,1,0,1,0,3
12:00PM - 12:59PM,8,2,0,7,0,2,3,22
1:00PM - 1:59PM,1,2,0,1,2,5,2,13
2:00PM - 2:59PM,2,7,0,2,2,2,1,16
3:00PM - 3:59PM,2,1,0,4,2,1,5,15
4:00PM - 4:59PM,3,0,0,2,3,2,2,12
5:00PM - 5:59PM,4,7,0,3,1,1,0,16
6:00PM - 6:59PM,2,4,0,7,5,8,0,26
7:00PM - 7:59PM,1,0,0,1,3,3,1,9
Membership Totals:,23,29,0,31,25,33,14,155
Membership Type: Community Membership,,,,,,,,
9:00AM - 9:59AM,0,0,0,1,0,0,0,1
10:00AM - 10:59AM,0,1,0,0,0,0,0,1
2:00PM - 2:59PM,0,0,0,1,0,0,0,1
3:00PM - 3:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,2,0,2,0,0,0,4
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,3,0,4,7,4,0,18
7:00AM - 7:59AM,0,7,0,9,17,13,0,46
8:00AM - 8:59AM,0,43,0,26,45,36,0,150
9:00AM - 9:59AM,0,22,0,22,20,33,0,97
10:00AM - 10:59AM,0,30,0,14,22,35,0,101
11:00AM - 11:59AM,0,62,0,54,34,39,0,189
12:00PM - 12:59PM,48,62,0,41,48,42,47,288
1:00PM - 1:59PM,20,59,0,40,70,29,34,252
2:00PM - 2:59PM,28,65,0,47,54,53,22,269
3:00PM - 3:59PM,29,52,0,72,76,63,26,318
4:00PM - 4:59PM,37,101,0,127,109,82,38,494
5:00PM - 5:59PM,39,109,0,95,105,81,34,463
6:00PM - 6:59PM,51,83,0,90,75,62,55,416
7:00PM - 7:59PM,12,17,0,26,24,18,14,111
8:00PM - 8:59PM,0,0,0,2,0,0,0,2
Membership Totals:,264,715,0,669,706,590,270,3214
Membership Type: Current Student 1,,,,,,,,
4:00PM - 4:59PM,0,0,0,0,0,0,1,1
6:00PM - 6:59PM,0,0,0,0,0,0,3,3
7:00PM - 7:59PM,0,0,0,0,0,0,1,1
Membership Totals:,0,0,0,0,0,0,5,5
Membership Type: PE & Rec Staff,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,1,1,0,2
8:00AM - 8:59AM,0,0,0,0,2,0,0,2
9:00AM - 9:59AM,0,1,0,0,0,0,0,1
10:00AM - 10:59AM,0,0,0,0,2,2,0,4
11:00AM - 11:59AM,0,2,0,2,1,3,0,8
12:00PM - 12:59PM,2,0,0,3,1,1,1,8
1:00PM - 1:59PM,0,3,0,3,1,5,0,12
2:00PM - 2:59PM,2,2,0,1,0,0,1,6
