Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jul 31, 2017 12:00 AM to Sun, Aug 6, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,1,0,0,0,0,1
8:00AM - 8:59AM,0,2,0,1,2,1,0,6
10:00AM - 10:59AM,0,1,1,0,0,0,0,2
11:00AM - 11:59AM,0,1,1,0,0,2,0,4
12:00PM - 12:59PM,1,1,0,1,0,0,2,5
1:00PM - 1:59PM,1,1,2,3,0,0,0,7
2:00PM - 2:59PM,0,1,0,1,1,0,1,4
3:00PM - 3:59PM,1,1,0,1,1,0,0,4
4:00PM - 4:59PM,0,2,0,1,3,1,1,8
5:00PM - 5:59PM,0,5,1,1,2,3,0,12
6:00PM - 6:59PM,1,0,1,1,1,0,0,4
7:00PM - 7:59PM,0,1,0,0,0,0,0,1
Membership Totals:,4,16,7,10,10,7,4,58
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,0,2,1,1,1,0,5
7:00AM - 7:59AM,0,1,1,0,1,1,0,4
8:00AM - 8:59AM,0,1,0,0,0,1,0,2
9:00AM - 9:59AM,0,3,2,2,2,1,0,10
10:00AM - 10:59AM,0,3,3,2,0,4,0,12
11:00AM - 11:59AM,0,1,3,0,0,1,0,5
12:00PM - 12:59PM,7,0,1,2,0,2,1,13
1:00PM - 1:59PM,2,2,1,0,0,1,2,8
2:00PM - 2:59PM,4,2,0,1,0,0,1,8
3:00PM - 3:59PM,2,2,2,2,1,1,1,11
4:00PM - 4:59PM,1,1,3,2,1,1,1,10
5:00PM - 5:59PM,2,6,4,4,3,6,1,26
6:00PM - 6:59PM,2,4,4,3,2,3,2,20
7:00PM - 7:59PM,2,2,0,1,2,0,1,8
Membership Totals:,22,28,26,20,13,23,10,142
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,1,1,1,1,1,0,5
7:00AM - 7:59AM,0,0,1,1,0,1,0,3
8:00AM - 8:59AM,0,2,3,1,1,1,0,8
9:00AM - 9:59AM,0,0,1,2,3,1,0,7
10:00AM - 10:59AM,0,3,0,0,0,5,0,8
11:00AM - 11:59AM,0,1,0,3,2,2,0,8
12:00PM - 12:59PM,4,2,1,2,3,1,3,16
1:00PM - 1:59PM,7,0,0,2,0,1,1,11
2:00PM - 2:59PM,5,5,2,2,5,2,2,23
3:00PM - 3:59PM,5,3,5,0,1,3,3,20
4:00PM - 4:59PM,2,3,6,3,0,2,1,17
5:00PM - 5:59PM,0,3,7,3,2,2,2,19
6:00PM - 6:59PM,1,7,5,8,4,4,2,31
7:00PM - 7:59PM,0,0,1,5,1,1,3,11
Membership Totals:,24,30,33,33,23,27,17,187
Membership Type: Community Membership,,,,,,,,
10:00AM - 10:59AM,0,1,0,1,1,1,0,4
11:00AM - 11:59AM,0,0,1,0,0,0,0,1
3:00PM - 3:59PM,0,1,1,1,1,1,0,5
Membership Totals:,0,2,2,2,2,2,0,10
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,9,10,12,4,7,0,42
7:00AM - 7:59AM,0,16,23,24,12,9,0,84
8:00AM - 8:59AM,0,33,43,35,32,30,0,173
9:00AM - 9:59AM,0,20,21,28,18,29,0,116
10:00AM - 10:59AM,0,31,35,29,19,30,0,144
11:00AM - 11:59AM,0,41,36,50,41,39,0,207
12:00PM - 12:59PM,54,34,46,43,28,48,34,287
1:00PM - 1:59PM,29,47,45,42,35,32,32,262
2:00PM - 2:59PM,27,54,36,47,53,41,22,280
3:00PM - 3:59PM,29,81,55,46,45,50,29,335
4:00PM - 4:59PM,49,84,80,74,58,50,43,438
5:00PM - 5:59PM,27,94,83,84,64,56,27,435
6:00PM - 6:59PM,45,83,85,57,70,49,23,412
7:00PM - 7:59PM,14,17,16,9,10,12,11,89
Membership Totals:,274,644,614,580,489,482,221,3304
Membership Type: Current Student 1,,,,,,,,
5:00PM - 5:59PM,1,0,0,0,2,1,0,4
6:00PM - 6:59PM,0,0,0,0,1,0,0,1
Membership Totals:,1,0,0,0,3,1,0,5
Membership Type: PE & Rec Staff,,,,,,,,
7:00AM - 7:59AM,0,0,0,0,1,0,0,1
8:00AM - 8:59AM,0,1,1,1,1,1,0,5
9:00AM - 9:59AM,0,0,1,0,0,0,0,1
10:00AM - 10:59AM,0,1,1,6,0,3,0,11
11:00AM - 11:59AM,0,1,2,1,2,2,0,8
12:00PM - 12:59PM,1,3,1,0,3,0,0,8
1:00PM - 1:59PM,2,0,0,2,1,2,1,8
2:00PM - 2:59PM,1,1,1,0,1,2,3,9
3:00PM - 3:59PM,0,0,0,0,4,2,0,6
4:00PM - 4:59PM,1,1,5,0,0,0,1,8
5:00PM - 5:59PM,0,3,3,0,2,0,0,8
6:00PM - 6:59PM,0,0,2,0,1,0,0,3
Membership Totals:,5,11,17,10,16,12,5,76
Totals:,330,731,699,655,556,554,257,3782
"Mon, Feb 3 2025 10:36A",,,,,,,,Page: 1/1
