Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, May 10, 2021 12:00 AM to Sun, May 16, 2021 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
3:00PM - 3:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,1,0,0,0,1
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,1,0,2,0,1,0,4
6:00PM - 6:59PM,0,1,0,0,0,0,0,1
Membership Totals:,0,2,0,2,0,1,0,5
Membership Type: Current Student,,,,,,,,
5:00AM - 5:59AM,0,0,0,0,2,0,0,2
6:00AM - 6:59AM,0,50,38,54,44,44,0,230
7:00AM - 7:59AM,0,81,77,94,59,53,0,364
8:00AM - 8:59AM,0,75,75,92,73,74,0,389
9:00AM - 9:59AM,1,82,112,101,104,64,23,487
10:00AM - 10:59AM,85,109,119,98,80,51,78,620
11:00AM - 11:59AM,64,72,71,84,82,62,64,499
12:00PM - 12:59PM,52,131,117,117,110,91,50,668
1:00PM - 1:59PM,57,103,92,85,81,76,64,558
2:00PM - 2:59PM,50,74,75,100,71,72,52,494
3:00PM - 3:59PM,46,83,99,45,64,56,40,433
4:00PM - 4:59PM,73,99,120,105,96,69,43,605
5:00PM - 5:59PM,7,127,147,120,98,64,2,565
6:00PM - 6:59PM,0,109,129,94,89,38,0,459
7:00PM - 7:59PM,0,13,13,11,5,10,0,52
8:00PM - 8:59PM,0,0,0,0,0,23,0,23
Membership Totals:,435,1208,1284,1200,1058,847,416,6448
Membership Type: PE & Rec Staff,,,,,,,,
8:00AM - 8:59AM,0,2,0,0,0,0,0,2
10:00AM - 10:59AM,0,0,1,0,1,0,0,2
11:00AM - 11:59AM,0,0,1,1,1,0,0,3
1:00PM - 1:59PM,0,1,1,0,0,0,0,2
2:00PM - 2:59PM,0,0,0,1,0,0,0,1
3:00PM - 3:59PM,0,0,0,2,0,1,0,3
Membership Totals:,0,3,3,4,2,1,0,13
Membership Type: Spring 2021 - Faculty/Staff GX Turnstile Access,,,,,,,,
8:00AM - 8:59AM,0,1,0,0,0,1,0,2
11:00AM - 11:59AM,0,1,2,1,2,1,0,7
3:00PM - 3:59PM,0,0,1,0,1,0,0,2
Membership Totals:,0,2,3,1,3,2,0,11
Membership Type: Student Off Term,,,,,,,,
9:00AM - 9:59AM,0,1,0,0,0,0,0,1
10:00AM - 10:59AM,0,1,2,1,1,1,0,6
11:00AM - 11:59AM,1,0,0,0,0,0,1,2
1:00PM - 1:59PM,0,1,1,1,1,1,0,5
3:00PM - 3:59PM,0,0,0,1,0,0,0,1
4:00PM - 4:59PM,1,0,0,0,0,0,1,2
6:00PM - 6:59PM,0,0,1,1,1,0,0,3
Membership Totals:,2,3,4,4,3,2,2,20
Totals:,437,1218,1294,1212,1066,853,418,6498
"Mon, Feb 10 2025 10:27A",,,,,,,,Page: 1/1
