Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Mar 27, 2017 12:00 AM to Sun, Apr 2, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,1,2,0,3
11:00AM - 11:59AM,0,1,0,4,0,1,0,6
12:00PM - 12:59PM,0,1,3,2,1,0,0,7
1:00PM - 1:59PM,0,1,0,1,0,0,0,2
2:00PM - 2:59PM,0,0,1,0,1,3,0,5
3:00PM - 3:59PM,0,0,1,2,2,0,0,5
4:00PM - 4:59PM,0,2,4,1,1,5,0,13
5:00PM - 5:59PM,0,1,6,1,0,0,0,8
6:00PM - 6:59PM,2,3,0,0,0,0,0,5
Membership Totals:,2,9,15,11,6,11,0,54
Membership Type: Alumni Members,,,,,,,,
10:00AM - 10:59AM,0,8,10,9,7,10,0,44
11:00AM - 11:59AM,0,2,4,4,1,2,0,13
12:00PM - 12:59PM,0,6,2,4,2,5,0,19
1:00PM - 1:59PM,0,1,5,4,1,2,0,13
2:00PM - 2:59PM,0,1,0,1,3,1,0,6
3:00PM - 3:59PM,0,5,0,1,0,3,0,9
4:00PM - 4:59PM,0,2,4,2,6,1,0,15
5:00PM - 5:59PM,0,11,4,6,6,4,0,31
6:00PM - 6:59PM,9,5,8,4,8,7,0,41
7:00PM - 7:59PM,2,2,0,1,3,1,0,9
9:00PM - 9:59PM,1,0,0,0,0,0,0,1
10:00PM - 10:59PM,1,0,0,0,0,0,0,1
Membership Totals:,13,43,37,36,37,36,0,202
Membership Type: Community Members,,,,,,,,
10:00AM - 10:59AM,0,4,5,3,4,6,0,22
11:00AM - 11:59AM,0,2,5,3,1,3,0,14
12:00PM - 12:59PM,0,2,1,1,4,2,0,10
1:00PM - 1:59PM,0,1,1,0,2,0,0,4
2:00PM - 2:59PM,0,2,3,1,2,1,0,9
3:00PM - 3:59PM,0,2,1,1,3,0,0,7
4:00PM - 4:59PM,0,2,5,1,4,0,0,12
5:00PM - 5:59PM,0,6,1,5,6,3,0,21
6:00PM - 6:59PM,6,4,6,6,3,4,0,29
7:00PM - 7:59PM,7,0,0,4,0,1,0,12
Membership Totals:,13,25,28,25,29,20,0,140
Membership Type: Community Membership,,,,,,,,
10:00AM - 10:59AM,0,1,1,1,1,0,0,4
11:00AM - 11:59AM,0,0,0,0,0,1,0,1
1:00PM - 1:59PM,0,0,1,0,0,0,0,1
3:00PM - 3:59PM,0,2,1,2,1,1,0,7
7:00PM - 7:59PM,1,0,0,0,0,0,0,1
Membership Totals:,1,3,3,3,2,2,0,14
Membership Type: Current Student,,,,,,,,
8:00AM - 8:59AM,0,0,4,0,1,0,0,5
9:00AM - 9:59AM,0,0,0,0,1,2,0,3
10:00AM - 10:59AM,0,62,70,42,54,67,0,295
11:00AM - 11:59AM,0,62,37,43,33,53,0,228
12:00PM - 12:59PM,0,48,83,49,43,48,0,271
1:00PM - 1:59PM,0,47,43,38,35,41,0,204
2:00PM - 2:59PM,0,57,42,41,51,58,0,249
3:00PM - 3:59PM,0,78,67,46,41,48,0,280
4:00PM - 4:59PM,0,80,79,66,85,63,0,373
5:00PM - 5:59PM,0,87,81,75,77,58,0,378
6:00PM - 6:59PM,373,83,80,88,58,61,0,743
7:00PM - 7:59PM,184,21,25,22,16,18,0,286
8:00PM - 8:59PM,137,0,0,0,0,0,0,137
9:00PM - 9:59PM,89,0,0,0,0,0,0,89
10:00PM - 10:59PM,35,0,0,0,0,0,0,35
11:00PM - 11:59PM,2,0,0,0,0,0,0,2
Membership Totals:,820,625,611,510,495,517,0,3578
Membership Type: PE & Rec Staff,,,,,,,,
9:00AM - 9:59AM,0,0,0,1,0,0,0,1
10:00AM - 10:59AM,0,4,0,0,0,0,0,4
11:00AM - 11:59AM,0,0,1,0,1,0,0,2
12:00PM - 12:59PM,0,1,0,1,2,1,0,5
1:00PM - 1:59PM,7,0,0,0,0,0,0,7
3:00PM - 3:59PM,0,0,0,0,1,0,0,1
5:00PM - 5:59PM,0,1,0,1,0,0,0,2
6:00PM - 6:59PM,2,0,0,0,0,0,0,2
Membership Totals:,9,6,1,3,4,1,0,24
Totals:,858,711,695,588,573,587,0,4012
"Mon, Feb 3 2025 10:46A",,,,,,,,Page: 1/1
