Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Feb 13, 2017 12:00 AM to Sun, Feb 19, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,1,1,1,0,0,3
7:00AM - 7:59AM,0,0,2,1,1,3,0,7
8:00AM - 8:59AM,0,1,1,0,0,1,0,3
9:00AM - 9:59AM,0,2,0,1,0,1,0,4
10:00AM - 10:59AM,3,0,0,0,0,0,1,4
11:00AM - 11:59AM,1,0,1,0,2,4,3,11
12:00PM - 12:59PM,2,0,2,0,1,1,0,6
1:00PM - 1:59PM,1,0,0,0,1,2,1,5
2:00PM - 2:59PM,2,2,0,1,0,1,1,7
3:00PM - 3:59PM,1,1,4,5,3,2,1,17
4:00PM - 4:59PM,1,3,0,0,0,1,2,7
5:00PM - 5:59PM,0,1,4,2,5,0,0,12
6:00PM - 6:59PM,1,1,1,0,4,1,2,10
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
8:00PM - 8:59PM,0,0,0,0,1,2,0,3
Membership Totals:,12,11,16,11,20,19,11,100
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,4,1,4,5,3,0,17
7:00AM - 7:59AM,0,1,2,0,2,2,0,7
8:00AM - 8:59AM,0,1,3,1,2,1,0,8
9:00AM - 9:59AM,0,5,0,2,1,8,0,16
10:00AM - 10:59AM,3,4,7,4,2,6,3,29
11:00AM - 11:59AM,8,6,3,3,2,7,7,36
12:00PM - 12:59PM,3,2,2,4,4,4,4,23
1:00PM - 1:59PM,8,2,1,0,5,2,3,21
2:00PM - 2:59PM,5,3,6,1,4,4,4,27
3:00PM - 3:59PM,9,1,3,2,1,2,0,18
4:00PM - 4:59PM,6,5,4,3,6,3,2,29
5:00PM - 5:59PM,5,7,5,9,3,11,4,44
6:00PM - 6:59PM,3,1,7,9,8,4,3,35
7:00PM - 7:59PM,4,10,1,2,3,0,2,22
8:00PM - 8:59PM,1,5,1,2,1,0,1,11
9:00PM - 9:59PM,0,2,1,2,2,1,1,9
10:00PM - 10:59PM,0,0,2,0,0,0,0,2
Membership Totals:,55,59,49,48,51,58,34,354
Membership Type: Class MWF,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,0,0,1,0,0,0,1
8:00PM - 8:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,1,1,0,0,2
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,6,7,3,6,4,0,26
7:00AM - 7:59AM,0,2,1,2,3,1,0,9
8:00AM - 8:59AM,0,4,1,2,1,4,0,12
9:00AM - 9:59AM,0,4,1,3,4,1,0,13
