Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jan 30, 2017 12:00 AM to Sun, Feb 5, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,2,1,3,0,0,6
7:00AM - 7:59AM,0,0,2,0,2,1,0,5
8:00AM - 8:59AM,0,1,5,1,0,3,0,10
9:00AM - 9:59AM,0,1,0,0,0,0,0,1
10:00AM - 10:59AM,1,0,0,0,0,0,0,1
11:00AM - 11:59AM,2,2,2,1,2,1,0,10
12:00PM - 12:59PM,1,2,3,1,2,0,0,9
1:00PM - 1:59PM,0,0,1,1,0,2,1,5
2:00PM - 2:59PM,0,2,0,1,0,2,1,6
3:00PM - 3:59PM,2,1,1,0,3,1,5,13
4:00PM - 4:59PM,2,3,0,1,2,0,1,9
5:00PM - 5:59PM,0,3,2,6,1,2,1,15
6:00PM - 6:59PM,0,0,0,2,3,0,0,5
7:00PM - 7:59PM,2,0,0,0,1,0,1,4
8:00PM - 8:59PM,0,0,0,0,0,1,0,1
Membership Totals:,10,15,18,15,19,13,10,100
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,2,2,4,2,0,11
7:00AM - 7:59AM,0,1,2,0,2,3,0,8
8:00AM - 8:59AM,0,1,6,2,3,0,0,12
9:00AM - 9:59AM,0,3,6,1,3,2,0,15
10:00AM - 10:59AM,10,6,4,7,3,6,9,45
11:00AM - 11:59AM,5,4,1,5,1,5,5,26
12:00PM - 12:59PM,2,2,2,2,3,4,3,18
1:00PM - 1:59PM,1,1,4,0,2,1,2,11
2:00PM - 2:59PM,4,5,5,2,2,4,2,24
3:00PM - 3:59PM,2,2,0,1,5,1,0,11
4:00PM - 4:59PM,0,3,7,6,4,8,2,30
5:00PM - 5:59PM,5,10,8,9,5,8,3,48
6:00PM - 6:59PM,2,3,8,4,1,5,4,27
7:00PM - 7:59PM,5,6,5,2,2,6,2,28
8:00PM - 8:59PM,2,2,3,3,3,2,2,17
9:00PM - 9:59PM,0,1,0,1,0,0,1,3
10:00PM - 10:59PM,0,0,0,1,2,0,0,3
11:00PM - 11:59PM,0,0,0,0,0,0,1,1
Membership Totals:,38,51,63,48,45,57,36,338
Membership Type: Class MWF,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,0,1,0,1
Membership Totals:,0,0,0,0,0,1,0,1
Membership Type: Class TU/TR,,,,,,,,
10:00AM - 10:59AM,0,0,0,0,1,0,0,1
11:00AM - 11:59AM,0,0,1,0,0,0,0,1
Membership Totals:,0,0,1,0,1,0,0,2
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,0,0,0,1,0,0,1
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,5,3,5,6,3,0,22
