Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Aug 14, 2017 12:00 AM to Sun, Aug 20, 2017 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,1,1,0,1,0,0,3
7:00AM - 7:59AM,0,1,0,0,0,0,0,1
8:00AM - 8:59AM,0,0,1,0,0,0,0,1
9:00AM - 9:59AM,0,1,1,0,0,1,0,3
10:00AM - 10:59AM,0,0,0,3,1,1,0,5
11:00AM - 11:59AM,0,1,0,1,1,3,0,6
12:00PM - 12:59PM,0,2,1,2,1,0,0,6
1:00PM - 1:59PM,0,1,0,2,0,0,0,3
2:00PM - 2:59PM,0,0,1,1,0,0,0,2
3:00PM - 3:59PM,0,0,1,0,1,1,0,3
4:00PM - 4:59PM,0,2,1,2,1,0,0,6
5:00PM - 5:59PM,0,4,0,1,4,4,0,13
6:00PM - 6:59PM,0,2,3,1,0,0,0,6
7:00PM - 7:59PM,0,0,0,0,1,0,0,1
Membership Totals:,0,15,10,13,11,10,0,59
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,0,0,1,0,0,2
8:00AM - 8:59AM,0,0,1,0,0,1,0,2
9:00AM - 9:59AM,0,4,0,1,0,1,0,6
10:00AM - 10:59AM,0,4,3,3,1,3,0,14
11:00AM - 11:59AM,0,0,1,2,2,2,0,7
12:00PM - 12:59PM,0,2,0,1,0,0,0,3
1:00PM - 1:59PM,0,0,0,0,2,3,0,5
2:00PM - 2:59PM,0,4,0,1,2,2,0,9
3:00PM - 3:59PM,0,1,2,2,0,4,0,9
4:00PM - 4:59PM,0,0,3,2,3,1,0,9
5:00PM - 5:59PM,0,3,5,2,2,3,0,15
6:00PM - 6:59PM,0,4,2,5,3,4,0,18
7:00PM - 7:59PM,0,2,0,1,1,0,0,4
Membership Totals:,0,25,17,20,17,24,0,103
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,3,0,0,1,2,0,6
7:00AM - 7:59AM,0,0,2,0,0,0,0,2
8:00AM - 8:59AM,0,0,0,0,1,1,0,2
9:00AM - 9:59AM,0,2,1,2,1,3,0,9
10:00AM - 10:59AM,0,1,0,0,2,0,0,3
11:00AM - 11:59AM,0,2,1,4,0,3,0,10
12:00PM - 12:59PM,0,2,1,4,1,1,0,9
1:00PM - 1:59PM,0,3,2,0,3,1,0,9
2:00PM - 2:59PM,0,1,1,0,1,0,0,3
3:00PM - 3:59PM,0,3,2,2,2,3,0,12
4:00PM - 4:59PM,0,1,2,1,5,0,0,9
5:00PM - 5:59PM,0,6,5,5,6,3,0,25
6:00PM - 6:59PM,0,4,8,9,6,4,0,31
7:00PM - 7:59PM,0,1,1,1,3,0,0,6
Membership Totals:,0,29,26,28,32,21,0,136
Membership Type: Community Membership,,,,,,,,
